9.059255507723473766e-01,7.865282349962016140e-01,7.571537097999493371e-01,7.244872119523929621e-01,7.046087617118257374e-01,6.930868574322612830e-01,6.640921752342364703e-01,6.328184350468473163e-01,6.228159027601924969e-01,6.112939984806280425e-01,5.824259306153456439e-01
9.047860217776652059e-01,7.785515320334261968e-01,7.552544948088123489e-01,7.241073689541656089e-01,7.037224613826285058e-01,6.715624208660420091e-01,6.724487211952393517e-01,6.377563940238034634e-01,6.157255001266143113e-01,6.023043808559128687e-01,5.974930362116991356e-01
8.999746771334514728e-01,7.774120030387440261e-01,7.596859964547987287e-01,7.405672322106862104e-01,7.099265636870093488e-01,6.900481134464421240e-01,6.632058749050392388e-01,6.404152950113952691e-01,6.273740187389212908e-01,6.004051658647758805e-01,5.911623195745758785e-01
9.013674347936185827e-01,7.886806786528235413e-01,7.418333755381109063e-01,7.301848569258040378e-01,7.052418333755381408e-01,6.820714104836667069e-01,6.696632058749050209e-01,6.418080526715623790e-01,6.240820460876170817e-01,6.005317801975184056e-01,5.943276778931374515e-01
9.026335781210432785e-01,7.914661939731577611e-01,7.566472524689794588e-01,7.272727272727272929e-01,7.115725500126613978e-01,6.961256014180805529e-01,6.728285641934667050e-01,6.426943530007597216e-01,6.307926057229678030e-01,6.009116231957457588e-01,5.919220055710306960e-01
