0.000000000000000000e+00
5.000000000000000278e-02
1.000000000000000056e-01
1.500000000000000222e-01
2.000000000000000111e-01
2.500000000000000000e-01
3.000000000000000444e-01
3.500000000000000333e-01
4.000000000000000222e-01
4.500000000000000111e-01
5.000000000000000000e-01
