8.304634084578373932e-01,8.228665484932894403e-01,8.124841732084071566e-01,8.017219549252975197e-01,7.866548493289440280e-01,7.694353000759686090e-01,7.548746518105849956e-01,7.333502152443656108e-01,7.214484679665738032e-01,7.068878197011901898e-01,6.975183590782476628e-01
8.314763231197771498e-01,8.246391491516840144e-01,8.156495315269688406e-01,7.943783236262345060e-01,7.781716890351987326e-01,7.648771840972398151e-01,7.522157508229931899e-01,7.422132185363382595e-01,7.192960243099518758e-01,7.011901747277792252e-01,7.010635603950367001e-01
8.269182071410483559e-01,8.253988351481387209e-01,8.114712585464675110e-01,8.038743985819194471e-01,7.861483919979741497e-01,7.701949860724234265e-01,7.556343378070397021e-01,7.322106862496834401e-01,7.263864269435300614e-01,7.073942770321600682e-01,6.972651304127627236e-01
8.331223094454291989e-01,8.247657634844264285e-01,8.146366168650290840e-01,8.004558115978728239e-01,7.833628766776399299e-01,7.741200303874398170e-01,7.509496074955684941e-01,7.352494302355027100e-01,7.201823246391491073e-01,7.097999493542669347e-01,6.989111167384147727e-01
8.286908077994429300e-01,8.279311218029881125e-01,8.153963028614839015e-01,8.040010129146619722e-01,7.823499620157001733e-01,7.724740440617877679e-01,7.553811091415548740e-01,7.423398328690807846e-01,7.239807546214231948e-01,7.051152190427956157e-01,6.982780450747024803e-01
