9.261838440111420656e-01
8.945302608255254473e-01
8.676880222841225621e-01
8.561661180045581077e-01
8.447708280577361784e-01
8.381868827551278711e-01
8.266649784755634167e-01
7.983033679412508965e-01
7.779184603697139044e-01
