0.000000000000000000e+00
5.692960243099518536e-01
6.858571790326665196e-01
7.286021777665231403e-01
7.713724993669284213e-01
7.966447201823245727e-01
8.159027601924538908e-01
8.381488984553051580e-01
8.569511268675615856e-01
8.733476829577107026e-01
8.856292732337301965e-01
8.976323119777159798e-01
9.077994428969360374e-01
9.162446188908583977e-01
9.207394277032159291e-01
9.233223600911623086e-01
9.272474044061788101e-01
9.275132945049380240e-01
9.284249177006836939e-01
9.294504937958976143e-01
9.297037224613827755e-01
