8.089171974522293418e-01,8.020304568527918399e-01,8.187579214195184196e-01,8.239392020265990935e-01,8.471929084001688093e-01,8.603988603988603767e-01,8.908584451759938849e-01,8.847615027437737423e-01,8.934515195369030494e-01,9.096232985121873726e-01,9.117895329206527899e-01,9.150417827298049644e-01
7.388535031847133228e-01,7.817258883248731083e-01,8.377693282636248240e-01,8.119062697910069959e-01,8.611228366399324985e-01,8.657803102247546567e-01,8.784502405672321990e-01,8.887716336006753481e-01,8.900144717800289040e-01,9.070908515352960055e-01,9.013787281935846663e-01,9.147885540643201363e-01
8.089171974522293418e-01,7.690355329949238872e-01,7.769328263624841746e-01,8.195060164661177593e-01,8.615449556775010009e-01,8.562836340614118358e-01,8.738921245885034050e-01,8.951034191642043281e-01,8.961649782923299945e-01,8.956948401392845760e-01,9.043331457512662208e-01,9.192200557103064051e-01
7.707006369426752102e-01,7.817258883248731083e-01,8.035487959442332295e-01,8.429385687143762240e-01,8.518362178134233353e-01,8.547008547008546619e-01,8.650291212965307563e-01,8.881384550443225390e-01,8.950795947901591942e-01,8.949034504590059891e-01,9.043331457512662208e-01,9.140288680678653188e-01
7.579617834394904996e-01,8.020304568527918399e-01,8.060836501901140760e-01,8.480050664977833996e-01,8.446601941747572395e-01,8.518518518518518601e-01,8.673081792858952088e-01,8.701983959476572439e-01,8.874819102749638144e-01,8.950617283950617065e-01,9.067248171074845375e-01,9.154216257280324287e-01
7.261146496815286122e-01,7.944162436548223294e-01,8.124207858048162478e-01,8.309056364787840154e-01,8.522583368509919488e-01,8.562836340614118358e-01,8.670549506204102697e-01,8.796960742929506027e-01,8.858538350217076696e-01,8.958531180753402934e-01,9.044738323016319193e-01,9.139022537351227937e-01
7.834394904458599207e-01,7.944162436548223294e-01,8.365019011406844562e-01,8.334388853704876032e-01,8.619670747150696144e-01,8.426717315606204739e-01,8.771840972398075031e-01,8.881384550443225390e-01,8.878437047756874145e-01,8.983855650522317715e-01,9.061620709060214107e-01,9.121296530767283306e-01
7.515923566878981443e-01,7.614213197969542657e-01,8.124207858048162478e-01,8.252058264724508874e-01,8.480371464753060362e-01,8.553339664450775315e-01,8.756647252468979792e-01,8.761080624736176103e-01,8.887481910274963592e-01,8.975941753719531846e-01,9.015194147439504757e-01,9.146619397315776112e-01
7.197452229299362569e-01,7.664974619289339763e-01,8.365019011406844562e-01,8.315389487017099679e-01,8.509919797382862194e-01,8.524849635960747296e-01,8.627500633071664149e-01,8.843393837062051288e-01,8.947178002894355942e-01,8.896802785691674265e-01,9.101012943162634095e-01,9.123828817422132698e-01
7.579617834394904996e-01,8.299492385786801929e-01,8.010139416983523830e-01,8.239392020265990935e-01,8.404390037990713269e-01,8.607154162709718115e-01,8.662952646239554522e-01,8.790628957365976825e-01,8.977930535455861394e-01,8.960113960113960108e-01,9.032076533483398562e-01,9.114965814130159272e-01
7.579617834394904996e-01,7.893401015228426187e-01,8.073510773130545548e-01,8.277390753641544752e-01,8.463486703250316934e-01,8.660968660968660915e-01,8.660420359584705130e-01,8.786407766990291801e-01,8.923661360347322491e-01,8.906299461855017308e-01,9.077096229600449817e-01,9.151683970625474895e-01
7.515923566878981443e-01,8.426395939086294140e-01,8.111533586818757691e-01,8.283723875870804276e-01,8.446601941747572395e-01,8.477366255144033191e-01,8.751582679159281009e-01,8.769523005487547263e-01,8.873010130246020699e-01,8.956948401392845760e-01,9.020821609454136025e-01,9.150417827298049644e-01
7.324840764331209675e-01,7.690355329949238872e-01,8.010139416983523830e-01,8.195060164661177593e-01,8.455044322498944664e-01,8.559670781893004010e-01,8.713598379336541244e-01,8.847615027437737423e-01,8.968885672937770837e-01,8.926875593542260567e-01,9.043331457512662208e-01,9.164345403899721854e-01
6.560509554140127042e-01,8.045685279187817507e-01,7.997465145754119042e-01,8.201393286890437118e-01,8.442380751371887371e-01,8.591326369104146377e-01,8.726259812610787092e-01,8.805403123680878297e-01,8.865774240231548697e-01,9.001266223488445517e-01,9.137591446257737893e-01,9.139022537351227937e-01
7.324840764331209675e-01,7.538071065989847552e-01,7.934093789607097325e-01,8.252058264724508874e-01,8.467707893626003068e-01,8.743273187717631734e-01,8.769308685743225640e-01,8.790628957365976825e-01,8.910998552821997043e-01,8.983855650522317715e-01,9.060213843556556013e-01,9.071916940997720724e-01
7.006369426751591911e-01,7.258883248730964022e-01,8.250950570342204804e-01,8.442051931602280179e-01,8.463486703250316934e-01,8.613485280151946810e-01,8.756647252468979792e-01,8.746306458421274632e-01,8.818740955137481796e-01,9.013928458372902908e-01,9.015194147439504757e-01,9.150417827298049644e-01
7.070063694267515464e-01,7.715736040609136870e-01,8.048162230671735973e-01,8.277390753641544752e-01,8.590122414520895422e-01,8.626147515036404201e-01,8.647758926310458172e-01,8.853946813001266625e-01,8.816931982633864351e-01,8.988603988603988126e-01,9.091164884637028543e-01,9.127627247404406230e-01
8.089171974522293418e-01,7.487309644670050446e-01,7.984790874524715365e-01,8.328055731475617618e-01,8.501477416631489925e-01,8.553339664450775315e-01,8.743985819194732834e-01,8.860278598564795827e-01,8.878437047756874145e-01,9.002849002849002691e-01,9.060213843556556013e-01,9.142820967333502580e-01
8.089171974522293418e-01,7.563451776649746661e-01,8.073510773130545548e-01,8.543381887270424802e-01,8.505698607007176060e-01,8.638809749920860481e-01,8.779437832362623206e-01,8.771633600675390330e-01,8.847684515195368693e-01,8.956948401392845760e-01,9.081316826111424101e-01,9.112433527475309880e-01
8.152866242038216971e-01,7.436548223350253339e-01,8.276299112801014379e-01,8.625712476250791960e-01,8.404390037990713269e-01,8.635644191199747244e-01,8.723727525955937701e-01,8.813845504432249456e-01,8.916425470332850489e-01,9.069325735992402882e-01,9.108047270680923457e-01,9.135224107368954405e-01
8.216560509554140523e-01,7.842639593908629081e-01,7.845373891001267141e-01,8.252058264724508874e-01,8.421274799493456698e-01,8.591326369104146377e-01,8.718662952646240027e-01,8.801181933305192162e-01,8.932706222865411938e-01,9.006014561570117039e-01,9.070061902082160454e-01,9.122562674094707447e-01
7.515923566878981443e-01,7.715736040609136870e-01,7.959442332065905790e-01,8.454718176060798118e-01,8.370620514985225302e-01,8.629313073757518548e-01,8.690807799442896719e-01,8.860278598564795827e-01,8.901953690303907596e-01,8.949034504590059891e-01,8.999718626899267937e-01,9.079513800962268899e-01
7.006369426751591911e-01,7.994923857868020400e-01,8.238276299112801127e-01,8.176060797973401240e-01,8.598564795272266581e-01,8.619816397594175506e-01,8.688275512788047328e-01,8.807513718868721364e-01,8.950795947901591942e-01,8.953782842671731412e-01,9.098199212155317905e-01,9.103570524183337564e-01
7.834394904458599207e-01,8.197969543147207716e-01,7.870722433460075607e-01,8.486383787207093521e-01,8.564795272266779724e-01,8.702120924343146324e-01,8.698404659407444894e-01,8.792739552553819893e-01,8.862156295224312696e-01,8.952200063311174238e-01,9.091164884637028543e-01,9.107368954165611097e-01
7.770700636942675654e-01,7.817258883248731083e-01,8.187579214195184196e-01,8.233058898036732520e-01,8.357956943858168009e-01,8.654637543526432220e-01,8.728792099265636484e-01,8.820177289995778658e-01,8.910998552821997043e-01,8.907882241215574481e-01,9.054586381541924744e-01,9.135224107368954405e-01
7.452229299363056780e-01,8.045685279187817507e-01,8.276299112801014379e-01,8.391386953768207313e-01,8.395947657239341000e-01,8.559670781893004010e-01,8.885793871866295435e-01,8.868720979316166986e-01,8.856729377713459250e-01,9.001266223488445517e-01,9.010973550928531584e-01,9.106102810838186956e-01
