1.570000000000000000e+02
3.940000000000000000e+02
7.890000000000000000e+02
1.579000000000000000e+03
2.369000000000000000e+03
3.159000000000000000e+03
3.949000000000000000e+03
4.738000000000000000e+03
5.528000000000000000e+03
6.318000000000000000e+03
7.108000000000000000e+03
7.898000000000000000e+03
