7.834394904458599207e-01,7.791878172588831974e-01,8.250950570342204804e-01,8.321722609246358093e-01,8.269311945968763622e-01,8.559670781893004010e-01,8.878197011901747260e-01,8.811734909244406388e-01,8.947178002894355942e-01,9.056663501107945491e-01,9.108047270680923457e-01,9.108635097493036348e-01
7.515923566878981443e-01,7.436548223350253339e-01,8.136882129277566156e-01,8.188727042431919179e-01,8.433938370620515101e-01,8.629313073757518548e-01,8.781970119017472598e-01,8.739974672857745430e-01,8.927279305354558492e-01,9.028173472617917472e-01,9.044738323016319193e-01,9.170676120536844778e-01
7.388535031847133228e-01,7.512690355329949554e-01,7.743979721166033281e-01,8.290056998100063801e-01,8.400168847615027135e-01,8.600823045267489420e-01,8.688275512788047328e-01,8.794850147741662960e-01,8.943560057887119941e-01,8.952200063311174238e-01,9.074282498593134738e-01,9.168143833881995386e-01
8.152866242038216971e-01,7.893401015228426187e-01,7.972116603295310577e-01,8.176060797973401240e-01,8.497256226255803790e-01,8.569167458056347053e-01,8.733856672575335267e-01,8.818066694807935590e-01,8.856729377713459250e-01,9.075656853434631577e-01,9.057400112549239823e-01,9.151683970625474895e-01
7.070063694267515464e-01,7.233502538071066024e-01,7.921419518377693647e-01,8.315389487017099679e-01,8.450823132123258530e-01,8.638809749920860481e-01,8.635097493036211214e-01,8.815956099620092523e-01,9.008683068017365736e-01,8.987021209243430953e-01,9.096792346651659811e-01,9.132691820714105013e-01
7.707006369426752102e-01,7.664974619289339763e-01,7.984790874524715365e-01,8.226725775807472996e-01,8.370620514985225302e-01,8.597657486546375072e-01,8.776905545707773815e-01,8.841283241874208221e-01,8.907380607814761042e-01,9.034504590060146167e-01,9.081316826111424101e-01,9.150417827298049644e-01
7.770700636942675654e-01,7.944162436548223294e-01,7.921419518377693647e-01,8.435718809373020655e-01,8.400168847615027135e-01,8.708452041785375020e-01,8.668017219549253305e-01,8.904601097509498020e-01,8.981548480463097395e-01,8.950617283950617065e-01,9.015194147439504757e-01,9.150417827298049644e-01
7.197452229299362569e-01,7.436548223350253339e-01,7.959442332065905790e-01,8.372387587080430960e-01,8.433938370620515101e-01,8.626147515036404201e-01,8.706001519371993069e-01,8.843393837062051288e-01,8.869392185238784698e-01,8.974358974358974672e-01,9.127743387732132341e-01,9.121296530767283306e-01
7.707006369426752102e-01,7.994923857868020400e-01,8.035487959442332295e-01,8.087397086763774556e-01,8.345293372731110715e-01,8.679962013295347001e-01,8.670549506204102697e-01,8.832840861122837062e-01,8.947178002894355942e-01,8.909465020576131655e-01,9.117895329206527899e-01,9.137756394023803797e-01
7.579617834394904996e-01,7.791878172588831974e-01,7.934093789607097325e-01,8.252058264724508874e-01,8.446601941747572395e-01,8.676796454574232653e-01,8.726259812610787092e-01,8.780075981426762599e-01,8.871201157742402144e-01,9.015511237733460082e-01,9.113674732695554725e-01,9.088376804254241215e-01
7.834394904458599207e-01,7.690355329949238872e-01,8.048162230671735973e-01,8.556048131728942741e-01,8.476150274377374227e-01,8.702120924343146324e-01,8.723727525955937701e-01,8.919375263824398381e-01,8.867583212735166143e-01,9.066160177271288534e-01,9.084130557118739180e-01,9.155482400607748428e-01
7.324840764331209675e-01,8.096446700507614613e-01,8.149556400506970943e-01,8.435718809373020655e-01,8.501477416631489925e-01,8.689458689458688934e-01,8.703469232717143678e-01,8.811734909244406388e-01,8.900144717800289040e-01,8.917378917378917524e-01,8.984243106359032227e-01,9.180805267156242344e-01
7.324840764331209675e-01,7.563451776649746661e-01,7.883396704689480394e-01,8.315389487017099679e-01,8.455044322498944664e-01,8.575498575498575748e-01,8.832615852114459321e-01,8.786407766990291801e-01,8.929088277858177047e-01,8.999683444127888343e-01,9.070061902082160454e-01,9.170676120536844778e-01
7.006369426751591911e-01,8.096446700507614613e-01,7.908745247148288859e-01,8.195060164661177593e-01,8.471929084001688093e-01,8.588160810383033139e-01,8.630032919726513541e-01,8.853946813001266625e-01,8.898335745296671595e-01,8.969610636277303151e-01,9.162915025323579155e-01,9.133957964041529154e-01
6.751592356687897700e-01,7.994923857868020400e-01,8.124207858048162478e-01,8.290056998100063801e-01,8.341072182355424580e-01,8.641975308641974829e-01,8.898455305140542393e-01,8.862389193752637784e-01,8.925470332850941046e-01,8.993352326685659648e-01,9.127743387732132341e-01,9.101038237528488173e-01
7.261146496815286122e-01,7.664974619289339763e-01,7.883396704689480394e-01,8.378720709309689374e-01,8.332629801604052311e-01,8.534346312124090339e-01,8.602177766523170233e-01,8.832840861122837062e-01,8.938133140376266494e-01,8.974358974358974672e-01,9.067248171074845375e-01,9.061787794378323158e-01
6.942675159235668358e-01,7.512690355329949554e-01,7.629911280101394633e-01,8.328055731475617618e-01,8.298860278598564344e-01,8.686293130737575696e-01,8.733856672575335267e-01,8.803292528493035229e-01,8.996020260492040288e-01,9.010762899651788560e-01,9.084130557118739180e-01,9.140288680678653188e-01
7.579617834394904996e-01,7.715736040609136870e-01,8.263624841571609592e-01,8.081063964534515032e-01,8.522583368509919488e-01,8.651471984805317872e-01,8.787034692327171381e-01,8.805403123680878297e-01,8.920043415340086490e-01,8.958531180753402934e-01,9.127743387732132341e-01,9.140288680678653188e-01
7.834394904458599207e-01,7.817258883248731083e-01,8.225602027883396339e-01,8.448385053831538594e-01,8.509919797382862194e-01,8.622981956315289853e-01,8.614839199797417191e-01,8.921485859012241448e-01,8.910998552821997043e-01,8.985438429882873779e-01,9.098199212155317905e-01,9.114965814130159272e-01
7.834394904458599207e-01,7.436548223350253339e-01,8.111533586818757691e-01,8.220392653578214581e-01,8.400168847615027135e-01,8.619816397594175506e-01,8.708533806026842461e-01,8.872942169691853120e-01,8.921852387843705046e-01,8.923710034821146220e-01,9.084130557118739180e-01,9.163079260572296603e-01
7.133757961783439017e-01,8.020304568527918399e-01,8.010139416983523830e-01,8.366054464851171435e-01,8.531025749261291757e-01,8.626147515036404201e-01,8.670549506204102697e-01,8.803292528493035229e-01,9.010492040520984292e-01,8.958531180753402934e-01,9.032076533483398562e-01,9.117498100785008663e-01
