9.213724993669283325e-01
8.865535578627500302e-01
8.564193466700430468e-01
8.517346163585718388e-01
8.461635857179032882e-01
8.293238794631552224e-01
8.213471765003798053e-01
8.113446442137249859e-01
7.945049379589769201e-01
