9.252975436819448340e-01
9.228918713598379675e-01
9.250443150164598949e-01
9.263104583438844797e-01
9.297290453279311029e-01
9.289693593314762854e-01
9.279564446695366398e-01
9.277032160040517006e-01
9.232717143580653207e-01
