8.754114965814130400e-01
8.833881995441884571e-01
9.112433527475309880e-01
9.225120283616105032e-01
9.279564446695366398e-01
9.373259052924790558e-01
9.344137756394024219e-01
9.353000759685996535e-01
9.369460622942517025e-01
