58.373,0.18939,1,1,1
58.759,0.2069,1,1,1
60.113,0.21506,1,1,1
60.693,0.22206,1,1,1
58.179,0.22206,1,1,1
59.533,0.2349,1,1,1
59.533,0.24424,1,1,1
52.184,0.2174,1,1,1
52.571,0.23023,1,1,1
28.012,0.27107,1,1,1
17.376,0.28858,1,1,1
17.763,0.30025,1,1,1
18.343,0.30491,1,1,1
20.083,0.31075,1,1,1
19.117,0.32942,1,1,1
24.144,0.34342,1,1,1
27.432,0.34576,1,1,1
31.299,0.32709,1,1,1
32.46,0.31775,1,1,1
36.134,0.32242,1,1,1
41.549,0.31542,1,1,1
45.223,0.30725,1,1,1
44.256,0.33059,1,1,1
44.256,0.35042,1,1,1
47.543,0.33875,1,1,1
49.477,0.33292,1,1,1
51.024,0.32358,1,1,1
54.892,0.31775,1,1,1
59.146,0.32592,1,1,1
59.146,0.29675,1,1,1
58.953,0.28858,1,1,1
61.66,0.29791,1,1,1
67.075,0.31892,1,1,1
71.909,0.27341,1,1,1
72.296,0.25824,1,1,1
65.914,0.25707,1,1,1
67.655,0.24774,1,1,1
68.428,0.24074,1,1,1
130.5,0.28508,1,1,1
124.9,0.31075,1,1,1
107.68,0.31542,1,1,1
104.4,0.28391,1,1,1
95.501,0.28508,1,1,1
96.662,0.30141,1,1,1
92.407,0.29325,1,1,1
89.12,0.29091,1,1,1
90.087,0.31542,1,1,1
89.893,0.33759,1,1,1
85.446,0.32475,1,1,1
80.998,0.31658,1,1,1
84.672,0.29908,1,1,1
75.003,0.34225,1,1,1
81.965,0.35042,1,1,1
78.871,0.36209,1,1,1
63.4,0.33525,1,1,1
60.306,0.34225,1,1,1
59.146,0.33642,1,1,1
48.897,0.36443,1,1,1
48.51,0.37843,1,1,1
48.123,0.39476,1,1,1
51.411,0.41344,1,1,1
58.373,0.4076,1,1,1
56.632,0.38893,1,1,1
58.953,0.37026,1,1,1
62.434,0.3796,1,1,1
39.808,0.42627,1,1,1
37.488,0.43327,1,1,1
37.101,0.45311,1,1,1
35.941,0.46244,1,1,1
34.587,0.47411,1,1,1
26.658,0.46244,1,1,1
18.536,0.43677,1,1,1
18.923,0.40877,1,1,1
17.183,0.39243,1,1,1
23.951,0.40993,1,1,1
11.768,0.45311,1,1,1
19.31,0.50679,1,1,1
25.691,0.53713,1,1,1
32.846,0.55463,1,1,1
34.587,0.51612,1,1,1
43.676,0.49278,1,1,1
43.482,0.45428,1,1,1
42.709,0.44611,1,1,1
48.897,0.49045,1,1,1
46.383,0.48578,1,1,1
44.256,0.5873,1,1,1
35.941,0.60247,1,1,1
33.04,0.59197,1,1,1
29.559,0.62464,1,1,1
40.775,0.61881,1,1,1
37.681,0.63514,1,1,1
46.576,0.68649,1,1,1
40.388,0.70516,1,1,1
6.5469,0.43094,1,1,2
7.9005,0.48578,1,1,2
11.575,0.56396,1,1,2
17.956,0.55696,1,1,2
11.961,0.52196,1,1,2
6.1601,0.61064,1,1,2
4.4197,0.62698,1,1,2
17.569,0.61531,1,1,2
17.569,0.62114,1,1,2
17.763,0.63048,1,1,2
18.536,0.63631,1,1,2
16.216,0.63981,1,1,2
22.404,0.65381,1,1,2
20.664,0.61414,1,1,2
24.531,0.64565,1,1,2
25.691,0.68532,1,1,2
22.791,0.68299,1,1,2
22.791,0.68999,1,1,2
17.763,0.69116,1,1,2
13.315,0.72966,1,1,2
6.5469,0.71566,1,1,2
7.9005,0.76117,1,1,2
21.63,0.746,1,1,2
25.111,0.71683,1,1,2
26.658,0.73083,1,1,2
47.93,0.71449,1,1,2
39.615,0.74016,1,1,2
40.388,0.7495,1,1,2
35.941,0.7635,1,1,2
34.587,0.77634,1,1,2
34.974,0.78101,1,1,2
36.134,0.79151,1,1,2
30.913,0.80318,1,1,2
30.526,0.76117,1,1,2
73.65,0.75767,1,1,2
49.67,0.74016,1,1,2
49.09,0.7635,1,1,2
89.893,0.81368,1,1,2
129.54,0.85919,1,1,2
137.46,0.88136,1,1,2
176.14,0.87903,1,1,2
132.24,0.88719,1,1,2
92.407,0.86035,1,1,2
23.564,0.75067,1,1,2
22.984,0.75884,1,1,2
21.05,0.76117,1,1,2
17.956,0.76934,1,1,2
18.536,0.81718,1,1,2
23.951,0.78217,1,1,2
25.498,0.77517,1,1,2
42.322,0.79618,1,1,2
41.162,0.86269,1,1,2
35.941,0.85802,1,1,2
28.979,0.86035,1,1,2
21.63,0.95371,1,1,2
54.892,0.86152,1,1,2
58.566,0.82185,1,1,2
63.787,0.82418,1,1,2
64.367,0.82885,1,1,2
66.688,0.84402,1,1,2
66.688,0.87669,1,1,2
60.306,0.87202,1,1,2
88.926,0.89536,1,1,2
97.242,0.88486,1,1,2
98.015,0.92337,1,1,2
87.573,0.9362,1,1,2
113.1,0.91753,1,1,2
134.95,0.92337,1,1,2
37.294,0.96771,1,1,2
59.726,0.95837,1,1,2
84.285,0.98988,1,1,2
220.42,0.88719,1,1,2
213.85,0.95137,1,1,2
31.88,0.61297,1,1,3
43.482,0.725,1,1,3
53.151,0.72616,1,1,3
53.345,0.4181,1,1,3
68.042,0.34576,1,1,3
53.925,0.16022,1,1,4
50.251,0.11588,1,1,4
58.953,0.13338,1,1,4
72.489,0.36093,1,1,3
94.148,0.32358,1,1,3
121.41,0.20923,1,1,4
31.493,0.65848,1,1,3
33.233,0.64798,1,1,3
31.106,0.64215,1,1,3
33.427,0.63048,1,1,3
34.974,0.62231,1,1,3
32.653,0.58263,1,1,3
35.941,0.54529,1,1,3
39.421,0.56396,1,1,3
41.549,0.55113,1,1,3
41.742,0.51962,1,1,3
39.228,0.50095,1,1,3
44.062,0.44844,1,1,3
46.576,0.44144,1,1,3
49.67,0.4216,1,1,3
55.665,0.38776,1,1,3
65.721,0.35626,1,1,3
83.318,0.33175,1,1,3
45.996,0.48345,1,1,3
47.93,0.47528,1,1,3
55.278,0.45311,1,1,3
61.66,0.44728,1,1,3
49.284,0.54413,1,1,3
51.604,0.53129,1,1,3
53.925,0.52896,1,1,3
53.925,0.5663,1,1,3
53.925,0.59547,1,1,3
45.416,0.5978,1,1,3
46.19,0.60247,1,1,3
42.322,0.60597,1,1,3
45.416,0.61531,1,1,3
41.162,0.70516,1,1,3
42.515,0.66198,1,1,3
43.869,0.63281,1,1,3
50.444,0.63514,1,1,3
55.085,0.63164,1,1,3
60.113,0.61881,1,1,3
59.533,0.60597,1,1,3
58.759,0.59547,1,1,3
67.461,0.59314,1,1,3
42.709,0.73433,1,1,3
45.996,0.75067,1,1,3
46.963,0.75767,1,1,3
47.93,0.73783,1,1,3
55.085,0.74483,1,1,3
61.273,0.75417,1,1,3
60.306,0.71566,1,1,3
58.566,0.65848,1,1,3
46.963,0.66432,1,1,3
50.444,0.68182,1,1,3
63.014,0.66898,1,1,3
57.792,0.68182,1,1,3
74.81,0.68182,1,1,3
81.771,0.69349,1,1,3
89.12,0.70399,1,1,3
88.926,0.68299,1,1,3
92.987,0.68182,1,1,3
84.866,0.65498,1,1,3
72.683,0.61297,1,1,3
67.461,0.60714,1,1,3
74.423,0.61181,1,1,3
70.555,0.5593,1,1,3
61.853,0.50795,1,1,3
58.566,0.49979,1,1,3
63.787,0.47995,1,1,3
67.655,0.46828,1,1,3
72.102,0.48228,1,1,3
75.39,0.47761,1,1,3
77.517,0.47178,1,1,3
69.589,0.4041,1,1,3
73.843,0.4146,1,1,3
74.616,0.39243,1,1,3
92.214,0.38543,1,1,3
98.209,0.37493,1,1,3
97.435,0.41227,1,1,3
108.84,0.37376,1,1,3
115.03,0.32825,1,1,3
117.93,0.29208,1,1,3
133.21,0.28974,1,1,3
134.76,0.39476,1,1,3
134.37,0.40877,1,1,3
134.37,0.4251,1,1,3
112.52,0.44144,1,1,3
92.214,0.43794,1,1,3
83.705,0.44961,1,1,3
91.827,0.49162,1,1,3
95.115,0.47528,1,1,3
105.56,0.53713,1,1,3
34.974,-0.0019783,1,1,4
32.46,-0.00081141,1,1,4
31.686,0.010858,1,1,4
34.587,0.019026,1,1,4
33.04,0.050532,1,1,4
35.167,0.080871,1,1,4
40.195,0.048198,1,1,4
42.709,0.016692,1,1,4
41.549,-0.00081141,1,1,4
50.444,0.00035548,1,1,4
48.317,0.0085237,1,1,4
45.803,0.035362,1,1,4
52.184,0.028361,1,1,4
51.991,0.068035,1,1,4
54.698,0.084372,1,1,4
45.609,0.10188,1,1,4
53.731,0.12638,1,1,4
60.306,0.12055,1,1,4
60.113,0.10888,1,1,4
62.627,0.090206,1,1,4
62.434,0.0587,1,1,4
66.881,0.050532,1,1,4
69.589,0.048198,1,1,4
65.528,0.013191,1,1,4
68.042,0.0096906,1,1,4
70.749,0.016692,1,1,4
77.71,0.015525,1,1,4
87.573,0.0061899,1,1,4
75.777,0.068035,1,1,4
73.456,0.082038,1,1,4
69.395,0.066868,1,1,4
68.622,0.07387,1,1,4
65.141,0.12288,1,1,4
69.975,0.13922,1,1,4
74.81,0.16955,1,1,4
81.578,0.15088,1,1,4
84.092,0.097208,1,1,4
84.285,0.063368,1,1,4
94.921,0.04353,1,1,4
89.313,0.099541,1,1,4
84.866,0.17189,1,1,4
92.794,0.17189,1,1,4
95.308,0.16022,1,1,4
93.374,0.094874,1,1,4
96.275,0.084372,1,1,4
96.662,0.098374,1,1,4
106.72,0.0587,1,1,4
112.52,0.051699,1,1,4
119.29,0.012024,1,1,4
121.99,0.035362,1,1,4
120.45,0.072703,1,1,4
125.09,0.090206,1,1,4
129.15,0.10888,1,1,4
117.55,0.13805,1,1,4
109.42,0.17189,1,1,4
97.242,0.18472,1,1,4
125.86,0.19173,1,1,4
121.41,0.14272,1,1,4
126.83,0.14505,1,1,4
131.47,0.13105,1,1,4
131.66,0.11121,1,1,4
135.14,0.11004,1,1,4
131.66,0.056366,1,1,4
141.14,0.083205,1,1,4
180.98,0.10304,1,1,4
184.65,0.07387,1,1,4
132.82,0.37843,1,1,3
126.25,0.068035,1,1,4
129.34,0.029528,1,1,4
128.96,0.53129,1,1,3
125.86,0.51729,1,1,3
55.278,0.71449,1,1,3
70.362,0.75067,1,1,3
35.36,0.66548,1,1,3
35.941,0.67832,1,1,3
50.057,0.61297,1,1,3
47.93,0.64798,1,1,3
51.798,0.68182,1,1,3
54.892,0.68065,1,1,3
58.759,0.68065,1,1,3
61.08,0.63865,1,1,3
61.08,0.56746,1,1,3
70.169,0.52196,1,1,3
74.616,0.54063,1,1,3
67.268,0.58147,1,1,3
69.395,0.5873,1,1,3
66.688,0.65498,1,1,3
67.461,0.66082,1,1,3
65.334,0.68999,1,1,3
63.981,0.70166,1,1,3
70.169,0.69232,1,1,3
76.357,0.67599,1,1,3
74.81,0.64681,1,1,3
82.932,0.53129,1,1,3
92.407,0.56863,1,1,3
100.34,0.56863,1,1,3
85.446,0.62231,1,1,3
91.247,0.64681,1,1,3
97.822,0.67249,1,1,3
117.35,0.32475,1,1,3
151.19,0.11004,1,1,4
38.261,0.60597,1,1,3
42.515,0.5943,1,1,3
114.84,0.55696,1,1,3
112.33,0.59197,1,1,3
129.15,0.73433,1,1,3
127.22,0.7705,1,1,3
94.921,0.7635,1,1,3
110.2,0.71449,1,1,3
106.72,0.67365,1,1,3
110.39,0.66315,1,1,3
80.611,0.7705,1,1,3
113.29,0.62348,1,1,3
86.799,0.74367,1,1,3
128.38,0.66782,1,1,3
20.811,0.72296,0.5,1,1
28.973,0.72486,0.5,1,1
36.496,0.70019,0.5,1,1
47.819,0.75332,0.5,1,1
49.269,0.71727,0.5,1,1
55.949,0.67742,0.5,1,1
64.725,0.64706,0.5,1,1
63.25,0.62239,0.5,1,1
69.321,0.62808,0.5,1,1
69.521,0.60531,0.5,1,1
69.506,0.56926,0.5,1,1
68.663,0.55598,0.5,1,1
73.07,0.58444,0.5,1,1
76.406,0.55598,0.5,1,1
77.862,0.5351,0.5,1,1
77.639,0.50095,0.5,1,1
85.19,0.54269,0.5,1,1
100.03,0.49146,0.5,1,1
98.55,0.4649,0.5,1,1
97.915,0.44782,0.5,1,1
94.567,0.44782,0.5,1,1
96.856,0.41746,0.5,1,1
103.59,0.49526,0.5,1,1
106.09,0.48577,0.5,1,1
105.46,0.4649,0.5,1,1
106.07,0.43454,0.5,1,1
104.39,0.40797,0.5,1,1
113.4,0.45351,0.5,1,1
119.45,0.40987,0.5,1,1
128.45,0.40797,0.5,1,1
137.65,0.3814,0.5,1,1
143.72,0.39279,0.5,1,1
146,0.32638,0.5,1,1
121.95,0.36243,0.5,1,1
127.59,0.33776,0.5,1,1
133.43,0.29791,0.5,1,1
108.14,0.37002,0.5,1,1
118.16,0.31499,0.5,1,1
105.2,0.35863,0.5,1,1
46.126,0.70778,0.5,1,1
43.608,0.6926,0.5,1,1
53.219,0.65655,0.5,1,1
55.499,0.60342,0.5,1,1
29.169,0.6926,0.5,1,1
24.981,0.68691,0.5,1,1
53.371,0.018975,0.5,1,1
56.106,0.053131,0.5,1,1
55.907,0.077799,0.5,1,1
58.82,0.037951,0.5,1,1
62.382,0.047438,0.5,1,1
63.224,0.060721,0.5,1,1
65.739,0.068311,0.5,1,1
64.082,0.11006,0.5,1,1
65.763,0.12713,0.5,1,1
64.508,0.12903,0.5,1,1
68.677,0.089184,0.5,1,1
76.215,0.10057,0.5,1,1
80.387,0.068311,0.5,1,1
83.971,0.13093,0.5,1,1
88.374,0.14991,0.5,1,1
91.7,0.096774,0.5,1,1
92.948,0.079696,0.5,1,1
93.151,0.064516,0.5,1,1
96.513,0.096774,0.5,1,1
97.984,0.11195,0.5,1,1
99.022,0.091082,0.5,1,1
104.04,0.072106,0.5,1,1
107.39,0.091082,0.5,1,1
110.33,0.11006,0.5,1,1
95.479,0.12713,0.5,1,1
98.633,0.16129,0.5,1,1
98.644,0.18975,0.5,1,1
94.667,0.18596,0.5,1,1
101.99,0.18406,0.5,1,1
103.87,0.16888,0.5,1,1
105.96,0.16129,0.5,1,1
108.06,0.17457,0.5,1,1
118.73,0.18027,0.5,1,1
113.09,0.20873,0.5,1,1
112.48,0.25047,0.5,1,1
116.88,0.25806,0.5,1,1
118.54,0.22011,0.5,1,1
122.1,0.2296,0.5,1,1
126.68,0.17837,0.5,1,1
130.67,0.20683,0.5,1,1
132.35,0.21632,0.5,1,1
25.594,0.65085,0.5,1,1
28.52,0.64137,0.5,1,1
26.421,0.62619,0.5,1,1
26.621,0.60531,0.5,1,1
24.729,0.58444,0.5,1,1
27.016,0.54839,0.5,1,1
27.007,0.52751,0.5,1,1
30.78,0.54269,0.5,1,1
32.039,0.55028,0.5,1,1
33.063,0.49715,0.5,1,1
36.845,0.53321,0.5,1,1
43.97,0.55598,0.5,1,1
44.394,0.56926,0.5,1,1
41.27,0.60531,0.5,1,1
44.835,0.62429,0.5,1,1
44.219,0.65275,0.5,1,1
42.135,0.67173,0.5,1,1
49.839,0.57875,0.5,1,1
49.2,0.55218,0.5,1,1
64.454,0.49905,0.5,1,1
80.121,0.43264,0.5,1,1
86.401,0.43643,0.5,1,1
86.601,0.41556,0.5,1,1
84.074,0.37761,0.5,1,1
96.623,0.36053,0.5,1,1
96.822,0.33586,0.5,1,1
99.925,0.25047,0.5,1,1
91.169,0.32827,0.5,1,1
86.509,0.19545,0.5,1,1
80.873,0.2296,0.5,1,1
68.932,0.19924,0.5,1,1
67.122,0.37381,0.5,1,1
63.149,0.3814,0.5,1,1
66.096,0.42315,0.5,1,1
40.764,0.39658,0.5,1,1
32.395,0.40038,0.5,1,1
25.923,0.43833,0.5,1,1
19.19,0.35104,0.5,1,1
26.518,0.35863,0.5,1,1
29.853,0.32827,0.5,1,1
55.392,0.34725,0.5,1,1
56.009,0.32258,0.5,1,1
49.928,0.29222,0.5,1,1
46.993,0.28083,0.5,1,1
40.713,0.27514,0.5,1,1
38.62,0.27324,0.5,1,1
28.144,0.24478,0.5,1,1
21.651,0.2296,0.5,1,1
37.556,0.2315,0.5,1,1
41.33,0.24858,0.5,1,1
42.583,0.24288,0.5,1,1
32.927,0.17268,0.5,1,1
53.838,0.13472,0.5,1,1
29.99,0.1556,0.5,1,1
27.26,0.13093,0.5,1,1
24.521,0.087287,0.5,1,1
28.269,0.041746,0.5,1,1
30.575,0.051233,0.5,1,1
36.238,0.083491,0.5,1,1
43.144,0.083491,0.5,1,1
43.127,0.043643,0.5,1,1
36.851,0.047438,0.5,1,1
47.31,0.036053,0.5,1,1
44.996,0.0075901,0.5,1,1
40.605,0.017078,0.5,1,1
36.207,0.0094877,0.5,1,1
34.329,0.02277,0.5,1,1
32.438,0.0037951,0.5,1,1
29.725,0.020873,0.5,1,1
29.091,0.0075901,0.5,1,1
19.872,0.75675,0.5,1,2
20.297,0.73171,0.5,1,2
26.111,0.73303,0.5,1,2
29.459,0.7462,0.5,1,2
31.93,0.74884,0.5,1,2
32.809,0.76465,0.5,1,2
32.82,0.79233,0.5,1,2
24.532,0.78047,0.5,1,2
26.861,0.78969,0.5,1,2
26.571,0.79233,0.5,1,2
27.013,0.80682,0.5,1,2
17.992,0.77915,0.5,1,2
37.902,0.78047,0.5,1,2
41.964,0.76334,0.5,1,2
43.268,0.75543,0.5,1,2
43.718,0.78705,0.5,1,2
47.063,0.79496,0.5,1,2
43.725,0.8055,0.5,1,2
60.002,0.80682,0.5,1,2
60.59,0.82263,0.5,1,2
65.252,0.84899,0.5,1,2
67.874,0.8648,0.5,1,2
71.358,0.85689,0.5,1,2
94.761,0.86875,0.5,1,2
138.23,0.90038,0.5,1,2
127.48,0.92015,0.5,1,2
129.81,0.93464,0.5,1,2
141.46,0.97681,0.5,1,2
104.83,0.97681,0.5,1,2
92.337,0.97944,0.5,1,2
79.386,0.93859,0.5,1,2
79.231,0.91751,0.5,1,2
68.462,0.88061,0.5,1,2
57.831,0.8279,0.5,1,2
56.535,0.85558,0.5,1,2
57.702,0.86612,0.5,1,2
41.411,0.83186,0.5,1,2
42.14,0.83845,0.5,1,2
41.42,0.85294,0.5,1,2
36.46,0.80814,0.5,1,2
33.418,0.83186,0.5,1,2
26.736,0.83845,0.5,1,2
22.386,0.86217,0.5,1,2
17.437,0.8424,0.5,1,2
32.285,0.90301,0.5,1,2
30.975,0.89643,0.5,1,2
30.11,0.91356,0.5,1,2
30.55,0.92278,0.5,1,2
32.299,0.93464,0.5,1,2
22.705,0.92937,0.5,1,2
26.936,0.9689,0.5,1,2
19.819,0.97944,0.5,1,2
37.079,0.89906,0.5,1,2
43.335,0.91356,0.5,1,2
45.645,0.8793,0.5,1,2
67.492,0.99394,0.5,1,2
31.88,0.61297,0.5,1,3
43.482,0.725,0.5,1,3
53.151,0.72616,0.5,1,3
53.345,0.4181,0.5,1,3
68.042,0.34576,0.5,1,3
53.925,0.16022,0.5,1,4
50.251,0.11588,0.5,1,4
58.953,0.13338,0.5,1,4
72.489,0.36093,0.5,1,3
94.148,0.32358,0.5,1,3
121.41,0.20923,0.5,1,4
31.493,0.65848,0.5,1,3
33.233,0.64798,0.5,1,3
31.106,0.64215,0.5,1,3
33.427,0.63048,0.5,1,3
34.974,0.62231,0.5,1,3
32.653,0.58263,0.5,1,3
35.941,0.54529,0.5,1,3
39.421,0.56396,0.5,1,3
41.549,0.55113,0.5,1,3
41.742,0.51962,0.5,1,3
39.228,0.50095,0.5,1,3
44.062,0.44844,0.5,1,3
46.576,0.44144,0.5,1,3
49.67,0.4216,0.5,1,3
55.665,0.38776,0.5,1,3
65.721,0.35626,0.5,1,3
83.318,0.33175,0.5,1,3
45.996,0.48345,0.5,1,3
47.93,0.47528,0.5,1,3
55.278,0.45311,0.5,1,3
61.66,0.44728,0.5,1,3
49.284,0.54413,0.5,1,3
51.604,0.53129,0.5,1,3
53.925,0.52896,0.5,1,3
53.925,0.5663,0.5,1,3
53.925,0.59547,0.5,1,3
45.416,0.5978,0.5,1,3
46.19,0.60247,0.5,1,3
42.322,0.60597,0.5,1,3
45.416,0.61531,0.5,1,3
41.162,0.70516,0.5,1,3
42.515,0.66198,0.5,1,3
43.869,0.63281,0.5,1,3
50.444,0.63514,0.5,1,3
55.085,0.63164,0.5,1,3
60.113,0.61881,0.5,1,3
59.533,0.60597,0.5,1,3
58.759,0.59547,0.5,1,3
67.461,0.59314,0.5,1,3
42.709,0.73433,0.5,1,3
45.996,0.75067,0.5,1,3
46.963,0.75767,0.5,1,3
47.93,0.73783,0.5,1,3
55.085,0.74483,0.5,1,3
61.273,0.75417,0.5,1,3
60.306,0.71566,0.5,1,3
58.566,0.65848,0.5,1,3
46.963,0.66432,0.5,1,3
50.444,0.68182,0.5,1,3
63.014,0.66898,0.5,1,3
57.792,0.68182,0.5,1,3
74.81,0.68182,0.5,1,3
81.771,0.69349,0.5,1,3
89.12,0.70399,0.5,1,3
88.926,0.68299,0.5,1,3
92.987,0.68182,0.5,1,3
84.866,0.65498,0.5,1,3
72.683,0.61297,0.5,1,3
67.461,0.60714,0.5,1,3
74.423,0.61181,0.5,1,3
70.555,0.5593,0.5,1,3
61.853,0.50795,0.5,1,3
58.566,0.49979,0.5,1,3
63.787,0.47995,0.5,1,3
67.655,0.46828,0.5,1,3
72.102,0.48228,0.5,1,3
75.39,0.47761,0.5,1,3
77.517,0.47178,0.5,1,3
69.589,0.4041,0.5,1,3
73.843,0.4146,0.5,1,3
74.616,0.39243,0.5,1,3
92.214,0.38543,0.5,1,3
98.209,0.37493,0.5,1,3
97.435,0.41227,0.5,1,3
108.84,0.37376,0.5,1,3
115.03,0.32825,0.5,1,3
117.93,0.29208,0.5,1,3
133.21,0.28974,0.5,1,3
134.76,0.39476,0.5,1,3
134.37,0.40877,0.5,1,3
134.37,0.4251,0.5,1,3
112.52,0.44144,0.5,1,3
92.214,0.43794,0.5,1,3
83.705,0.44961,0.5,1,3
91.827,0.49162,0.5,1,3
95.115,0.47528,0.5,1,3
105.56,0.53713,0.5,1,3
34.974,-0.0019783,0.5,1,4
32.46,-0.00081141,0.5,1,4
31.686,0.010858,0.5,1,4
34.587,0.019026,0.5,1,4
33.04,0.050532,0.5,1,4
35.167,0.080871,0.5,1,4
40.195,0.048198,0.5,1,4
42.709,0.016692,0.5,1,4
41.549,-0.00081141,0.5,1,4
50.444,0.00035548,0.5,1,4
48.317,0.0085237,0.5,1,4
45.803,0.035362,0.5,1,4
52.184,0.028361,0.5,1,4
51.991,0.068035,0.5,1,4
54.698,0.084372,0.5,1,4
45.609,0.10188,0.5,1,4
53.731,0.12638,0.5,1,4
60.306,0.12055,0.5,1,4
60.113,0.10888,0.5,1,4
62.627,0.090206,0.5,1,4
62.434,0.0587,0.5,1,4
66.881,0.050532,0.5,1,4
69.589,0.048198,0.5,1,4
65.528,0.013191,0.5,1,4
68.042,0.0096906,0.5,1,4
70.749,0.016692,0.5,1,4
77.71,0.015525,0.5,1,4
87.573,0.0061899,0.5,1,4
75.777,0.068035,0.5,1,4
73.456,0.082038,0.5,1,4
69.395,0.066868,0.5,1,4
68.622,0.07387,0.5,1,4
65.141,0.12288,0.5,1,4
69.975,0.13922,0.5,1,4
74.81,0.16955,0.5,1,4
81.578,0.15088,0.5,1,4
84.092,0.097208,0.5,1,4
84.285,0.063368,0.5,1,4
94.921,0.04353,0.5,1,4
89.313,0.099541,0.5,1,4
84.866,0.17189,0.5,1,4
92.794,0.17189,0.5,1,4
95.308,0.16022,0.5,1,4
93.374,0.094874,0.5,1,4
96.275,0.084372,0.5,1,4
96.662,0.098374,0.5,1,4
106.72,0.0587,0.5,1,4
112.52,0.051699,0.5,1,4
119.29,0.012024,0.5,1,4
121.99,0.035362,0.5,1,4
120.45,0.072703,0.5,1,4
125.09,0.090206,0.5,1,4
129.15,0.10888,0.5,1,4
117.55,0.13805,0.5,1,4
109.42,0.17189,0.5,1,4
97.242,0.18472,0.5,1,4
125.86,0.19173,0.5,1,4
121.41,0.14272,0.5,1,4
126.83,0.14505,0.5,1,4
131.47,0.13105,0.5,1,4
131.66,0.11121,0.5,1,4
135.14,0.11004,0.5,1,4
131.66,0.056366,0.5,1,4
141.14,0.083205,0.5,1,4
180.98,0.10304,0.5,1,4
184.65,0.07387,0.5,1,4
132.82,0.37843,0.5,1,3
126.25,0.068035,0.5,1,4
129.34,0.029528,0.5,1,4
128.96,0.53129,0.5,1,3
125.86,0.51729,0.5,1,3
55.278,0.71449,0.5,1,3
70.362,0.75067,0.5,1,3
35.36,0.66548,0.5,1,3
35.941,0.67832,0.5,1,3
50.057,0.61297,0.5,1,3
47.93,0.64798,0.5,1,3
