coalescence,,bouncing,,separation,
X,Y,X,Y,X,Y
1.0598190837467172,0.6644295302013421,0.8848500006947617,0.9038031319910513,33.0480359053455,0.5458612975391498
1.8306168104825815,0.42058165548098414,0.5664818597412697,0.7002237136465324,31.753220225936882,0.5167785234899328
0.838606583573025,0.4384787472035794,1.0451456917753994,0.5167785234899328,36.72416524240276,0.5369127516778522
1.9257715341753858,0.37807606263982096,2.1042978031597777,0.17449664429530187,38.41849736684868,0.5861297539149887
0.6149485180707828,0.18791946308724816,12.739839092917585,0.19463087248322142,44.2814067558742,0.58165548098434
12.625342170717133,0.04250559284116329,10.444787194130637,0.10067114093959728,39.893617908207915,0.4295302013422818
19.391109814220396,0.12304250559284102,1.7890421998971746,0.0022371364653241965,45.861908930482016,0.4854586129753914
21.87469256742673,0.11409395973154357,19.421790542887702,0.4317673378076061,39.96098211680352,0.10738255033557043
31.412397348784847,0.08724832214765099,22.00497450220239,0.425055928411633,41.45411091194573,0.1319910514541387
40.77602234357413,0.308724832214765,29.961287812469596,0.4854586129753914,45.81633248572261,0.02684563758389258
41.08127336140174,0.3803131991051454,33.64719941084107,0.5749440715883668,50.392874511929065,0.07829977628635332
33.636527853043745,0.4675615212527964,31.365709283421555,0.6174496644295301,54.079453082662866,0.17449664429530187
29.77164533744632,0.5771812080536911,31.46953464782469,0.6621923937360177,58.470132143899264,0.3557046979865771
31.16183806466852,0.5659955257270692,40.90430336126279,0.5995525727069351,60.94237636694595,0.23266219239373587
45.536648741784404,0.21252796420581643,62.1020189809218,0.9015659955257269,52.41446774215957,0.42058165548098414
61.9234927119374,0.10514541387024601,,,51.12698875873663,0.46532438478747196
57.967901955062715,0.30201342281879184,,,56.51056734336569,0.6375838926174495
,,,,54.0365445273528,0.7427293064876956
,,,,55.63216474217349,0.7986577181208052
,,,,71.22086511873496,0.6599552572706934
,,,,75.80541081328941,0.7919463087248321
,,,,73.6626509372351,0.23042505592841156
,,,,70.37180930148538,0.11633109619686788
,,,,71.66017758139144,0.08053691275167774
