coalescence,,bouncing,,separation,
X,Y,X,Y,X,Y
2.271539303504813,0.19942424107043122,7.078204927736952,0.9525180378403735,27.721759331650546,0.7428407085576427
1.090312060222928,0.055992695512319335,7.885049255031607,0.8538181026202336,22.950610941095007,0.6332426787589072
5.3651126946188015,0.14768132776375453,8.295842920008038,0.730476690419282,31.308329796501894,0.7426396676123036
-0.03730426430183087,0.37444155292961323,11.18725847164206,0.7078930908928451,38.78213862890076,0.7242835124086938
-0.1407286617374428,0.41256394218955916,13.070788750642215,0.8019579154287756,40.377510219581396,0.7107411709518171
-0.05874863180467749,0.5896893917394509,14.961913909799634,0.8197891303862219,49.8300087117743,0.8312875555654834
-0.06768378493086402,0.67937599124355,16.654678669555693,0.828662854334666,51.42225299886077,0.8491355239350413
0.22047490338865394,0.786983157236357,19.853910246386853,0.7163759018920186,69.74735854535707,0.9108886009783992
0.6151852927379515,0.8250776241427837,25.929144235709337,0.736214734067505,41.082717180065686,0.6322263050908035
1.0025241807581438,0.937163535640092,32.19358009247884,0.8569398217436951,39.79359796278509,0.5717604485446869
3.0031049657113513,0.8563339066723256,32.08993231621507,0.8973043759912435,44.19215046797865,0.4212896776643509
7.090044005629149,0.8336832934974423,39.36247682444658,0.8991388746174637,49.9689503428865,0.4366609332767438
7.800388679160989,0.7035986329215717,73.03370786516854,0.9241573033707864,65.10420622333415,0.5165300332834453
8.308575513212855,0.602673286125941,,,63.82245850738268,0.3820727321464471
7.922353519333438,0.47937654969062027,,,32.7687805749771,0.08336497866732184
14.125136819532244,0.21893917394509332,,,31.081376907096747,0.020679295016418076
22.203632139745793,0.13104239730158362,,,35.86414099671633,0.013684745459825232
23.90287488551835,0.0748933366095561,,,37.85332946143365,0.04720553085978496
23.111890455022674,0.014399557709920296,,,45.11403489177296,0.16787477382893645
29.181316594813147,0.09253467956307104,,,53.278977818482375,0.21226014698326878
30.273862443317633,0.12610572519936558,,,60.14899367837917,0.25447595326914896
37.93843679496057,0.19294067058324194,,,65.13950007818259,0.1622679652422543
45.708222574664376,0.20371590680635288,,,69.61578841557397,0.23152377867625695
53.1777872093283,0.22796088636719014,,,78.28378046328768,0.2265535997498157
63.438470301784804,0.2363543458351015,,,,
69.40960975718723,0.3010420622333414,,,,
57.548640739830674,0.355518573949561,,,,
40.40476243661627,0.4371970424643151,,,,
40.30290169097773,0.4596242768110438,,,,
30.739830678848264,0.4489495610606026,,,,
28.540442736837406,0.5253060289945719,,,,
24.355217012531554,0.5345092367145441,,,,
23.45477695624009,0.572676301740121,,,,
20.2631402595662,0.6087296446042842,,,,
13.685527285723857,0.6315198695467643,,,,
15.168539325842698,0.7457865168539326,,,,
16.966292134831455,0.7008426966292134,,,,
21.440793441597613,0.788035829964036,,,,
