Coalescence,,Bouncing,,Stretching,,Reflexive,
X,Y,X,Y,X,Y,X,Y
27.90849673202615,0.5322128851540615,30.359477124183016,0.695611577964519,27.90849673202615,0.6751867413632119,,
26.683006535947726,0.5117880485527543,27.5,0.7131185807656395,28.31699346405229,0.640172735760971,,
25.866013071895438,0.49136321195144717,30.767973856209153,0.7335434173669466,29.542483660130728,0.5993230625583565,,
29.133986928104576,0.48260971055088697,28.31699346405229,0.7393790849673202,26.274509803921575,0.5730625583566759,,
29.133986928104576,0.4505135387488328,27.091503267973863,0.7364612511671333,26.683006535947726,0.5409663865546217,,
27.90849673202615,0.4154995331465918,28.72549019607844,0.8123249299719887,48.74183006535948,0.5234593837535013,,
27.90849673202615,0.3600606909430437,28.31699346405229,0.8356676003734826,49.967320261437905,0.5322128851540615,,
27.5,0.34547152194211006,28.72549019607844,0.9056956115779644,48.33333333333333,0.5555555555555555,,
29.542483660130728,0.32796451914098945,28.72549019607844,0.9261204481792716,45.882352941176464,0.5672268907563024,,
27.90849673202615,0.30753968253968245,28.72549019607844,0.9552987861811391,47.92483660130719,0.5934873949579831,,
27.5,0.2491830065359475,26.274509803921575,0.9844771241830065,47.92483660130719,0.6022408963585433,,
29.133986928104576,0.2229225023342668,49.15032679738562,0.978641456582633,50.375816993464056,0.60515873015873,,
28.31699346405229,0.176237161531279,48.74183006535948,0.9407096171802054,49.967320261437905,0.6576797385620914,,
29.133986928104576,0.1587301587301584,49.967320261437905,0.9290382819794584,48.74183006535948,0.7160364145658262,,
29.133986928104576,0.14997665732959842,46.69934640522875,0.9056956115779644,45.47385620915033,0.7393790849673202,,
27.5,0.141223155929038,47.51633986928104,0.8619281045751632,49.15032679738562,0.7831465919701213,,
27.091503267973863,0.12663398692810435,51.601307189542496,0.8677637721755368,47.92483660130719,0.821078431372549,,
27.091503267973863,0.08870214752567662,50.78431372549021,0.8298319327731092,48.74183006535948,0.853174603174603,,
28.31699346405229,0.06535947712418277,63.447712418300654,0.786064425770308,59.771241830065364,0.8298319327731092,,
27.091503267973863,0.03909897292250197,49.967320261437905,0.809407096171802,61.405228758169926,0.8123249299719887,,
27.90849673202615,0.015756302521008347,58.954248366013076,0.8239962651727357,59.771241830065364,0.7802287581699345,,
51.192810457516345,0.5555555555555555,60.1797385620915,0.8385854341736694,58.13725490196079,0.7481325863678804,,
51.192810457516345,0.5059523809523808,60.1797385620915,0.8619281045751632,60.1797385620915,0.7102007469654528,,
48.33333333333333,0.514705882352941,61.405228758169926,0.8911064425770308,60.1797385620915,0.6897759103641455,,
58.954248366013076,0.48260971055088697,61.81372549019608,0.9261204481792716,59.771241830065364,0.6781045751633985,,
60.58823529411765,0.46218487394957963,58.954248366013076,0.9494631185807656,58.545751633986924,0.6605975723622781,,
63.0392156862745,0.4300887021475256,62.222222222222214,0.9611344537815125,58.954248366013076,0.616830065359477,,
60.99673202614379,0.4038281979458448,59.771241830065364,0.9757236227824462,61.405228758169926,0.5993230625583565,,
58.545751633986924,0.38923902894491114,82.23856209150327,0.9436274509803921,57.728758169934636,0.5818160597572362,,
48.74183006535948,0.46218487394957963,88.36601307189542,0.9494631185807656,60.99673202614379,0.5730625583566759,,
48.74183006535948,0.4213352007469653,85.50653594771242,0.899859943977591,59.36274509803921,0.5555555555555555,,
46.290849673202615,0.4330065359477123,89.18300653594773,0.8794351073762838,61.405228758169926,0.5322128851540615,,
49.967320261437905,0.3688141923436039,92.859477124183,0.8765172735760971,58.954248366013076,0.5176237161531277,,
49.15032679738562,0.3513071895424835,89.59150326797385,0.8181605975723623,59.36274509803921,0.5001167133520074,,
49.967320261437905,0.33671802054154976,119.8202614379085,0.9348739495798319,57.728758169934636,0.44467787114845925,,
48.33333333333333,0.3221288515406161,115.32679738562092,0.9261204481792716,60.99673202614379,0.42425303454715213,,
49.967320261437905,0.278361344537815,117.7777777777778,0.9552987861811391,86.3235294117647,0.37173202614379075,,
60.58823529411765,0.32504668534080283,118.18627450980392,0.9728057889822594,84.68954248366012,0.3950746965452846,,
58.545751633986924,0.31045751633986907,113.69281045751634,0.9728057889822594,85.91503267973857,0.42717086834733875,,
59.36274509803921,0.3046218487394957,127.99019607843138,0.9115312791783379,87.95751633986927,0.41841736694677856,,
59.771241830065364,0.2491830065359475,134.5261437908497,0.9611344537815125,88.36601307189542,0.4388422035480858,,
62.222222222222214,0.2024976657329597,128.80718954248368,0.9844771241830065,87.54901960784315,0.4563492063492063,,
58.954248366013076,0.21125116713351977,147.18954248366015,0.9844771241830065,83.87254901960785,0.4680205415499531,,
56.91176470588236,0.1966619981325861,,,81.83006535947713,0.5205415499533145,,
49.967320261437905,0.19374416433239938,,,86.73202614379088,0.5030345471521941,,
48.74183006535948,0.18207282913165246,,,89.18300653594773,0.5176237161531277,,
49.55882352941177,0.14414098972922473,,,90,0.5059523809523808,,
47.51633986928104,0.1324696545284778,,,87.140522875817,0.5788982259570493,,
52.00980392156863,0.10912698412698396,,,88.77450980392157,0.5876517273576096,,
50.78431372549021,0.0945378151260503,,,87.95751633986927,0.6197478991596638,,
45.882352941176464,0.08578431372549011,,,85.09803921568628,0.6343370681605974,,
47.92483660130719,0.03326330532212873,,,86.3235294117647,0.6605975723622781,,
50.375816993464056,0.02742763772175505,,,88.77450980392157,0.6489262371615312,,
60.1797385620915,0.012838468720821394,,,83.87254901960785,0.7014472455648926,,
58.545751633986924,0.030345471521942002,,,82.6470588235294,0.718954248366013,,
60.1797385620915,0.03909897292250197,,,88.36601307189542,0.7102007469654528,,
60.58823529411765,0.05952380952380931,,,85.91503267973857,0.7510504201680672,,
58.954248366013076,0.07411297852474297,,,87.95751633986927,0.8064892623716152,,
60.1797385620915,0.09745564892623704,,,86.73202614379088,0.8327497665732959,,
62.630718954248366,0.11204481792717069,,,115.32679738562092,0.9056956115779644,,
61.405228758169926,0.12955182072829108,,,116.55228758169935,0.8852707749766573,,
58.545751633986924,0.14997665732959842,,,116.55228758169935,0.8677637721755368,,
59.771241830065364,0.141223155929038,,,116.9607843137255,0.8385854341736694,,
89.18300653594773,0.33671802054154976,,,118.18627450980392,0.7831465919701213,,
87.95751633986927,0.31921101774042937,,,113.2843137254902,0.7393790849673202,,
86.3235294117647,0.30753968253968245,,,132.48366013071896,0.9582166199813258,,
88.36601307189542,0.2958683473389354,,,136.97712418300654,0.9494631185807656,,
88.36601307189542,0.27252567693744145,,,144.73856209150327,0.9844771241830065,,
88.36601307189542,0.2608543417366944,,,132.8921568627451,0.9173669467787113,,
85.09803921568628,0.2579365079365078,,,130.84967320261438,0.8940242763772175,,
85.91503267973857,0.23459383753501384,,,133.30065359477123,0.8823529411764706,,
88.36601307189542,0.24626517273576076,,,136.16013071895426,0.8677637721755368,,
87.140522875817,0.2024976657329597,,,141.47058823529412,0.9319561157796452,,
88.36601307189542,0.14997665732959842,,,141.87908496732027,0.9115312791783379,,
86.73202614379088,0.10620915032679701,,,142.69607843137254,0.8969421101774042,,
86.3235294117647,0.0770308123249297,,,144.33006535947712,0.9115312791783379,,
86.3235294117647,0.042016806722688926,,,146.37254901960785,0.9407096171802054,,
89.59150326797385,0.042016806722688926,,,130.44117647058823,0.853174603174603,,
89.18300653594773,0.01867413632119508,,,132.48366013071896,0.8385854341736694,,
134.1176470588235,0.3133753501400558,,,147.59803921568627,0.8385854341736694,,
131.25816993464053,0.3046218487394957,,,143.51307189542484,0.8356676003734826,,
118.18627450980392,0.2929505135387487,,,143.921568627451,0.8152427637721755,,
120.63725490196077,0.2608543417366944,,,140.6535947712418,0.8006535947712417,,
115.73529411764704,0.2579365079365078,,,141.87908496732027,0.7889822595704947,,
119.8202614379085,0.22875816993464038,,,131.66666666666666,0.7598039215686274,,
119.41176470588235,0.20541549953314642,,,127.99019607843138,0.7714752567693743,,
114.91830065359477,0.21708683473389345,,,144.33006535947712,0.7422969187675068,,
116.55228758169935,0.18790849673202592,,,115.32679738562092,0.6926937441643323,,
119.41176470588235,0.1470588235294117,,,118.18627450980392,0.6810224089635853,,
118.18627450980392,0.0945378151260503,,,116.14379084967322,0.6547619047619047,,
119.8202614379085,0.07994864612511643,,,115.32679738562092,0.6343370681605974,,
116.9607843137255,0.07994864612511643,,,121.04575163398692,0.5788982259570493,,
116.14379084967322,0.06244164332399604,,,116.14379084967322,0.5934873949579831,,
115.73529411764704,0.03909897292250197,,,115.32679738562092,0.5759803921568626,,
116.9607843137255,0.030345471521942002,,,111.65032679738562,0.5205415499533145,,
120.63725490196077,0.02450980392156832,,,114.91830065359477,0.5088702147525676,,
132.48366013071896,0.01867413632119508,,,114.50980392156865,0.46218487394957963,,
131.25816993464053,0.03909897292250197,,,120.22875816993465,0.4563492063492063,,
134.9346405228758,0.03909897292250197,,,114.50980392156865,0.4330065359477123,,
136.5686274509804,0.04785247432306239,,,132.8921568627451,0.7014472455648926,,
132.48366013071896,0.07411297852474297,,,132.0751633986928,0.6722689075630252,,
131.66666666666666,0.08578431372549011,,,132.48366013071896,0.6139122315592903,,
134.5261437908497,0.10620915032679701,,,116.9607843137255,0.38048552754435094,,
131.25816993464053,0.141223155929038,,,119.0032679738562,0.3483893557422968,,
132.8921568627451,0.14997665732959842,,,114.91830065359477,0.3483893557422968,,
133.70915032679738,0.19082633053221265,,,115.73529411764704,0.35422502334267025,,
133.30065359477123,0.21708683473389345,,,114.91830065359477,0.32796451914098945,,
131.25816993464053,0.23459383753501384,,,118.18627450980392,0.3308823529411764,,
128.80718954248368,0.26377217553688137,,,116.14379084967322,0.31045751633986907,,
136.5686274509804,0.24334733893557403,,,118.18627450980392,0.3133753501400558,,
137.79411764705884,0.21125116713351977,,,114.50980392156865,0.27252567693744145,,
141.06209150326796,0.19374416433239938,,,131.66666666666666,0.25210084033613434,,
142.2875816993464,0.2316760037348271,,,129.62418300653596,0.2696078431372547,,
141.06209150326796,0.15289449112978515,,,131.66666666666666,0.2929505135387487,,
145.14705882352942,0.15581232492997166,,,141.47058823529412,0.2608543417366944,,
148.82352941176472,0.14414098972922473,,,145.55555555555557,0.2579365079365078,,
145.55555555555557,0.13538748832866476,,,143.921568627451,0.2666900093370681,,
143.1045751633987,0.1324696545284778,,,143.921568627451,0.2491830065359475,,
144.73856209150327,0.10620915032679701,,,142.69607843137254,0.24334733893557403,,
141.47058823529412,0.09161998132586335,,,144.73856209150327,0.3046218487394957,,
141.06209150326796,0.05660597572362258,,,132.48366013071896,0.3396358543417366,,
142.69607843137254,0.012838468720821394,,,125.94771241830065,0.3600606909430437,,
145.9640522875817,0.02742763772175505,,,130.84967320261438,0.3863211951447244,,
148.00653594771242,0.004084967320261201,,,132.8921568627451,0.3688141923436039,,
172.1078431372549,0.15289449112978515,,,133.30065359477123,0.3863211951447244,,
165.98039215686273,0.25501867413632107,,,175.37581699346404,0.24334733893557403,,
168.83986928104574,0.2666900093370681,,,175.7843137254902,0.2666900093370681,,
172.51633986928104,0.28127917833800176,,,167.6143790849673,0.2958683473389354,,
181.09477124183005,0.21708683473389345,,,171.69934640522877,0.32504668534080283,,
174.96732026143792,0.10912698412698396,,,173.33333333333334,0.32504668534080283,,
168.43137254901958,0.09161998132586335,,,177.41830065359477,0.34547152194211006,,
171.69934640522877,0.07119514472455624,,,181.5032679738562,0.3746498599439775,,
170.06535947712416,0.042016806722688926,,,172.51633986928104,0.38048552754435094,,
171.69934640522877,0.02450980392156832,,,173.33333333333334,0.38923902894491114,,
173.74183006535947,0.012838468720821394,,,175.7843137254902,0.3775676937441641,,
174.96732026143792,0.036181139122315464,,,176.19281045751634,0.4154995331465918,,
175.37581699346404,0.05077030812324912,,,140.6535947712418,0.42425303454715213,,
178.6437908496732,0.06244164332399604,,,141.47058823529412,0.40674603174603163,,
181.5032679738562,0.05952380952380931,,,131.25816993464053,0.42425303454715213,,
,,,,132.8921568627451,0.447595704948646,,
,,,,133.30065359477123,0.4855275443510736,,
,,,,128.3986928104575,0.4767740429505134,,
,,,,129.62418300653596,0.5001167133520074,,
,,,,131.66666666666666,0.5234593837535013,,
,,,,131.66666666666666,0.5584733893557422,,
,,,,132.48366013071896,0.5847338935574228,,
,,,,147.18954248366015,0.707282913165266,,
,,,,144.73856209150327,0.7043650793650792,,
,,,,144.33006535947712,0.695611577964519,,
,,,,139.83660130718954,0.6985294117647058,,
,,,,141.06209150326796,0.6489262371615312,,
,,,,145.9640522875817,0.5993230625583565,,
,,,,141.87908496732027,0.5759803921568626,,
,,,,145.14705882352942,0.5409663865546217,,
,,,,140.6535947712418,0.5234593837535013,,
,,,,141.87908496732027,0.5088702147525676,,
,,,,144.33006535947712,0.5205415499533145,,
,,,,144.33006535947712,0.5001167133520074,,
,,,,146.78104575163397,0.4855275443510736,,
,,,,149.23202614379085,0.5001167133520074,,
,,,,143.1045751633987,0.47093837535013994,,
,,,,170.06535947712416,0.447595704948646,,
,,,,171.69934640522877,0.47093837535013994,,
,,,,169.2483660130719,0.49136321195144717,,
,,,,172.9248366013072,0.5030345471521941,,
,,,,174.55882352941177,0.49136321195144717,,
,,,,176.6013071895425,0.5176237161531277,,
,,,,173.74183006535947,0.5322128851540615,,
,,,,177.00980392156862,0.5613912231559289,,
,,,,177.8267973856209,0.5934873949579831,,
,,,,169.65686274509804,0.5788982259570493,,
,,,,173.74183006535947,0.6605975723622781,,
,,,,174.55882352941177,0.6781045751633985,,
,,,,177.00980392156862,0.7014472455648926,,
,,,,178.6437908496732,0.6722689075630252,,
,,,,170.06535947712416,0.7598039215686274,,
,,,,173.33333333333334,0.7743930905695611,,
,,,,174.15032679738562,0.797735760971055,,
,,,,175.7843137254902,0.821078431372549,,
,,,,174.15032679738562,0.7510504201680672,,
,,,,177.8267973856209,0.7481325863678804,,
,,,,177.8267973856209,0.7656395891690009,,
,,,,179.05228758169935,0.7422969187675068,,
,,,,180.68627450980392,0.7714752567693743,,
,,,,180.27777777777777,0.8035714285714285,,
,,,,175.7843137254902,0.8648459383753501,,
,,,,173.33333333333334,0.8911064425770308,,
,,,,170.4738562091503,0.9056956115779644,,
,,,,173.33333333333334,0.9144491129785246,,
,,,,177.41830065359477,0.9144491129785246,,
,,,,171.69934640522877,0.9407096171802054,,
,,,,176.19281045751634,0.9582166199813258,,
,,,,179.05228758169935,0.9407096171802054,,
,,,,174.55882352941177,0.9873949579831932,,
