coalescence,,bouncing,,separation,
X,Y,X,Y,X,Y
3.9464261309279784,0.04222222222222216,2.531091977586442,0.7888888888888888,42.61254612546126,0.72
6.040727073937404,0.05555555555555536,2.6218395517288506,0.6577777777777777,29.073664069974036,0.6844444444444444
8.940822741560748,0.34444444444444433,14.667213338800053,0.6222222222222221,62.802241355746894,0.7911111111111111
10.672680060133935,0.38444444444444437,13.672270056033895,0.5777777777777777,61.442121087877545,0.7622222222222221
12.796501298346321,0.5177777777777777,3.078310783107831,0.5133333333333332,37.39620062867295,0.5155555555555554
18.214022140221402,0.5399999999999999,5.0392237255705865,0.48444444444444434,41.95599289326227,0.551111111111111
29.562388957222907,0.671111111111111,7.987426540932077,0.4688888888888888,61.992073254065865,0.49777777777777765
30.63277299439661,0.5222222222222221,6.998496651633182,0.4488888888888888,62.594505945059446,0.44666666666666655
37.63728303949706,0.4955555555555554,6.985923192565259,0.3977777777777777,67.16468498018313,0.5244444444444444
42.69892032253656,0.571111111111111,1.4426677600109343,0.36444444444444435,76.50239169058358,0.4822222222222221
57.54052207188739,0.40222222222222215,1.1633182998496672,0.2288888888888888,77.9718463851305,0.4555555555555555
32.01530681973487,0.14222222222222214,1.2606259395927317,0.12444444444444436,77.44649446494464,0.31999999999999995
36.45209785431188,0.1777777777777777,36.60352603526035,0.7933333333333332,66.3594369277026,0.25111111111111106
37.07093070930709,0.19333333333333325,25.759737597375974,0.7133333333333333,76.519885198852,0.05333333333333323
37.565668990023234,0.20444444444444432,23.902145688123547,0.6622222222222222,53.54817548175482,0.17333333333333323
39.62334290009567,0.06888888888888878,29.06382397157305,0.6444444444444444,45.06546398797321,0.191111111111111
53.79745797457975,0.18666666666666654,60.99002323356567,0.9244444444444444,32.981276479431465,0.06888888888888878
54.41574415744157,0.19999999999999996,63.93385267186006,0.891111111111111,36.909115757824246,0.03555555555555556
74.97389640563071,0.26888888888888884,77.48804154708213,0.9888888888888888,38.133114664479976,0.011111111111111072
80.17056170561705,0.3933333333333332,,,43.546808801421356,0.01777777777777767
