C3,,C2,,Coalescence,,Bouncing,,Separation 0,,Separation 1,,Separation 2,,Separation 3,,Separation 4,,Separation 5,,Separation 6,,Separation 7,,Separation 8,,Separation 9,,C1,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
,,,,14.282031618475685,0.23956832243586956,28.978866710591234,0.8603548157946306,,,89.11986294280088,0.7039913005501306,,,,,,,,,,,,,,,,,,
,,,,11.961478709194289,0.21623048433967562,21.63044916453346,0.9537061681794066,,,88.9264835336941,0.682987246263556,,,,,,,,,,,,,,,,,,
,,,,11.7680993000875,0.2699075119609219,54.89170753090022,0.8615217076994401,,,92.98745112493656,0.6818203543587462,,,,,,,,,,,,,,,,,,
,,,,12.154858118301064,0.3224176476773585,58.5659163039291,0.8218473829359103,,,84.86551594245167,0.6549818405481231,,,,,,,,,,,,,,,,,,
,,,,10.221064027233233,0.3772615672034142,63.787160349812254,0.8241811667455298,,,72.68261316872429,0.6129737319749738,,,,,,,,,,,,,,,,,,
,,,,10.607822845446798,0.3819291348226531,64.36729857713262,0.8288487343647686,,,67.46136912284113,0.6071392724509255,,,,,,,,,,,,,,,,,,
,,,,19.116516846145267,0.253571025293586,66.687851486414,0.8440183291272947,,,74.42302785068534,0.6118068400701642,,,,,,,,,,,,,,,,,,
,,,,24.724519710241992,0.2372345386262502,66.687851486414,0.8766913024619662,,,70.55543966854968,0.5592967043537277,,,,,,,,,,,,,,,,,,
,,,,25.111278528455557,0.22439872767334357,60.30633098589014,0.8720237348427275,,,61.85336625874443,0.5079534605421008,,,,,,,,,,,,,,,,,,
,,,,28.592107892377655,0.20572845719638833,88.9264835336941,0.8953615729389215,,,58.5659163039291,0.49978521720843294,,,,,,,,,,,,,,,,,,
,,,,30.13914316523193,0.1963933219579106,97.2417981252858,0.8848595457956342,,,63.787160349812254,0.479948054826668,,,,,,,,,,,,,,,,,,
,,,,65.72095444088009,0.1602196729088099,98.01531576171293,0.9233669786543544,,,67.65474853194793,0.46827913577857105,,,,,,,,,,,,,,,,,,
,,,,66.88123089552079,0.17188859195690698,87.57282766994662,0.9362027896072611,,,72.10247494140394,0.4822818386362874,,,,,,,,,,,,,,,,,,
,,,,66.10771325909366,0.18239061910019427,113.09890967204204,0.9175325191303059,,,75.38992489621926,0.47761427101704856,,,,,,,,,,,,,,,,,,
,,,,69.20178380480219,0.20106088957714952,134.95078290110854,0.9233669786543544,,,77.51709839639389,0.4717798114930001,,,,,,,,,,,,,,,,,,
,,,,74.22964844157858,0.1602196729088099,37.29418130218292,0.967708871037123,,,69.58854262301575,0.4041000810140375,,,,,,,,,,,,,,,,,,
,,,,78.67737485103457,0.20572845719638833,59.726192758569795,0.9583737357986454,,,73.842889623365,0.4146021081573248,,,,,,,,,,,,,,,,,,
,,,,73.45613080515142,0.22439872767334357,84.2853777151313,0.9898798172285073,,,74.61640725979213,0.3924311619659404,,,,,,,,,,,,,,,,,,
,,,,74.22964844157858,0.23606764672144054,220.42448172630685,0.8871933296052537,,,92.21393348850944,0.38542981053708225,,,,,,,,,,,,,,,,,,
,,,,95.11462462511118,0.2068953491011979,213.84958181667622,0.9513723843697872,,,98.20869517081972,0.37492778339379496,,,,,,,,,,,,,,,,,,
,,,,89.70000117012124,0.24073521434067924,,,,,97.4351775343926,0.41226832434770533,,,,,,,,,,,,,,,,,,
,,,,97.62855694349936,0.21739737624448519,,,,,108.8445626716928,0.3737608914889853,,,,,,,,,,,,,,,,,,
,,,,113.67904789936237,0.20922913291081735,,,,,115.0327037631099,0.32825210720140685,,,,,,,,,,,,,,,,,,
,,,,112.90553026293527,0.22906629529258227,,,,,117.93339489971164,0.29207845815230604,,,,,,,,,,,,,,,,,,
,,,,122.38112130916763,0.23023318719739194,,,,,133.21036821914754,0.2897446743426868,,,,,,,,,,,,,,,,,,
,,,,120.6407066272066,0.2220649438637241,,,,,134.7574034920018,0.3947649457755599,,,,,,,,,,,,,,,,,,
,,,,122.18774190006089,0.20106088957714952,,,,,134.3706446737882,0.4087676486332762,,,,,,,,,,,,,,,,,,
,,,,133.59712703736108,0.20339467338676886,,,,,134.3706446737882,0.4251041353006121,,,,,,,,,,,,,,,,,,
,,,,138.04485344681711,0.21272980862524649,,,,,112.51877144472168,0.44144062196794775,,,,,,,,,,,,,,,,,,
,,,,136.11105935574926,0.2220649438637241,,,,,92.21393348850944,0.43793994625351884,,,,,,,,,,,,,,,,,,
,,,,158.73645022124293,0.20922913291081735,,,,,83.70523948781096,0.4496088653016157,,,,,,,,,,,,,,,,,,
,,,,141.91244162895276,0.24423589005510837,,,,,91.82717467029586,0.491616973874765,,,,,,,,,,,,,,,,,,
,,,,141.52568281073923,0.2745750795801606,,,,,95.11462462511118,0.4752804872074291,,,,,,,,,,,,,,,,,,
,,,,132.2434711736136,0.2640730524368733,,,,,105.55711271687748,0.5371257581623433,,,,,,,,,,,,,,,,,,
,,,,124.89505362755584,0.2489034576743473,,,,,34.97362839290152,-0.0019783018597385738,,,,,,,,,,,,,,,,,,
,,,,116.96649785417769,0.24540278195991816,,,,,32.45969607451333,-0.0008114099549287879,,,,,,,,,,,,,,,,,,
,,,,115.22608317221663,0.24656967386472783,,,,,31.686178438086202,0.010857509093168183,,,,,,,,,,,,,,,,,,
,,,,115.41946258132343,0.26057237672244415,,,,,34.58686957468795,0.019025752426836018,,,,,,,,,,,,,,,,,,
,,,,94.14772757957725,0.2430689981502987,,,,,33.03983430183368,0.050531833856698016,,,,,,,,,,,,,,,,,,
,,,,96.08152167064507,0.2582385929128249,,,,,35.1670078020083,0.08087102338175023,,,,,,,,,,,,,,,,,,
,,,,44.25584003002713,0.15905278100400033,,,,,40.19487243878467,0.04819805004707867,,,,,,,,,,,,,,,,,,
,,,,44.642598848240695,0.1707217000520973,,,,,42.70880475717286,0.016691968617216668,,,,,,,,,,,,,,,,,,
,,,,45.80287530288139,0.17772305148095546,,,,,41.54852830253216,-0.0008114099549287879,,,,,,,,,,,,,,,,,,
,,,,37.4875607112897,0.19405953814829136,,,,,50.443981121444196,0.000355481949880998,,,,,,,,,,,,,,,,,,
,,,,33.426593120047244,0.1917257543386719,,,,,48.316807621269575,0.008523725283548833,,,,,,,,,,,,,,,,,,
,,,,45.416116484667825,0.19989399767233973,,,,,45.80287530288139,0.03536223909417191,,,,,,,,,,,,,,,,,,
,,,,43.86908121181355,0.21739737624448519,,,,,52.18439580340525,0.02836088766531364,,,,,,,,,,,,,,,,,,
,,,,41.35514889342538,0.21506359243486595,,,,,51.99101639429847,0.0680352124288437,,,,,,,,,,,,,,,,,,
,,,,40.581631256998236,0.22323183576853378,,,,,54.69832812179344,0.08437169909617936,,,,,,,,,,,,,,,,,,
,,,,43.09556357538642,0.22906629529258227,,,,,45.60949589377461,0.10187507766832482,,,,,,,,,,,,,,,,,,
,,,,41.74190771163893,0.24190210624548902,,,,,53.73143107625951,0.12637980766932855,,,,,,,,,,,,,,,,,,
,,,,41.74190771163893,0.25123724148396653,,,,,60.30633098589014,0.12054534814528006,,,,,,,,,,,,,,,,,,
,,,,43.67570180270677,0.25707170100801513,,,,,60.112951576783374,0.10887642909718309,,,,,,,,,,,,,,,,,,
,,,,41.35514889342538,0.2734081876753509,,,,,62.62688389517156,0.09020615862022785,,,,,,,,,,,,,,,,,,
,,,,47.15653116662887,0.22906629529258227,,,,,62.43350448606478,0.05870007719036585,,,,,,,,,,,,,,,,,,
,,,,47.73666939394923,0.2477365657695375,,,,,66.88123089552079,0.050531833856698016,,,,,,,,,,,,,,,,,,
,,,,50.250601712337414,0.25590480910320546,,,,,69.58854262301575,0.04819805004707867,,,,,,,,,,,,,,,,,,
,,,,48.316807621269575,0.27574197148497037,,,,,65.5275750317733,0.013191292902787755,,,,,,,,,,,,,,,,,,
,,,,50.250601712337414,0.1917257543386719,,,,,68.0415073501615,0.009690617188358397,,,,,,,,,,,,,,,,,,
,,,,52.57115462161882,0.18472440290981373,,,,,70.74881907765646,0.016691968617216668,,,,,,,,,,,,,,,,,,
,,,,58.37253689482232,0.18939197052905243,,,,,77.71047780550067,0.015525076712407104,,,,,,,,,,,,,,,,,,
,,,,58.75929571303588,0.2068953491011979,,,,,87.57282766994662,0.006189941473929261,,,,,,,,,,,,,,,,,,
,,,,60.112951576783374,0.21506359243486595,,,,,75.77668371443283,0.0680352124288437,,,,,,,,,,,,,,,,,,
,,,,60.69308980410372,0.2220649438637241,,,,,73.45613080515142,0.08203791528656001,,,,,,,,,,,,,,,,,,
,,,,58.179157485715535,0.2220649438637241,,,,,69.39516321390897,0.06686832052403391,,,,,,,,,,,,,,,,,,
,,,,59.53281334946301,0.23490075481663086,,,,,68.62164557748184,0.07386967195289196,,,,,,,,,,,,,,,,,,
,,,,59.53281334946301,0.24423589005510837,,,,,65.14081621355975,0.12287913195489941,,,,,,,,,,,,,,,,,,
,,,,52.18439580340525,0.21739737624448519,,,,,69.97530144122932,0.1392156186222353,,,,,,,,,,,,,,,,,,
,,,,52.57115462161882,0.23023318719739194,,,,,74.80978666889891,0.16955480814728752,,,,,,,,,,,,,,,,,,
,,,,28.011969665057308,0.27107440386573145,,,,,81.57806598763634,0.15088453767033227,,,,,,,,,,,,,,,,,,
,,,,17.376102164184218,0.288577782437877,,,,,84.09199830602452,0.09720751004908612,,,,,,,,,,,,,,,,,,
,,,,17.76286098239779,0.3002467014859741,,,,,84.2853777151313,0.06336764480960477,,,,,,,,,,,,,,,,,,
,,,,18.342999209718137,0.3049142691052128,,,,,94.92124521600441,0.04353048242783997,,,,,,,,,,,,,,,,,,
,,,,20.083413891679186,0.3107487286292614,,,,,89.31324235190768,0.09954129385870547,,,,,,,,,,,,,,,,,,
,,,,19.116516846145267,0.3294189991062165,,,,,84.86551594245167,0.17188859195690698,,,,,,,,,,,,,,,,,,
,,,,24.144381482921645,0.34342170196393307,,,,,92.79407171582976,0.17188859195690698,,,,,,,,,,,,,,,,,,
,,,,27.431831437736967,0.3457554857735523,,,,,95.30800403421797,0.1602196729088099,,,,,,,,,,,,,,,,,,
,,,,31.299419619872623,0.3270852152965972,,,,,93.37420994315012,0.09487372623946677,,,,,,,,,,,,,,,,,,
,,,,32.45969607451333,0.31775008005811956,,,,,96.27490107975187,0.08437169909617936,,,,,,,,,,,,,,,,,,
,,,,36.133904847542226,0.3224176476773585,,,,,96.66165989796544,0.0983744019538959,,,,,,,,,,,,,,,,,,
,,,,41.54852830253216,0.3154162962485001,,,,,106.71738917151818,0.05870007719036585,,,,,,,,,,,,,,,,,,
,,,,45.22273707556104,0.30724805291483226,,,,,112.51877144472168,0.0516987257615078,,,,,,,,,,,,,,,,,,
,,,,44.25584003002713,0.3305858910110263,,,,,119.2870507634591,0.012024400997977969,,,,,,,,,,,,,,,,,,
,,,,44.25584003002713,0.35042305339279123,,,,,121.99436249095409,0.03536223909417191,,,,,,,,,,,,,,,,,,
,,,,47.543289984842446,0.33875413434469415,,,,,120.4473272180998,0.0727027800480824,,,,,,,,,,,,,,,,,,
,,,,49.477084075910284,0.3329196748206458,,,,,125.08843303666261,0.09020615862022785,,,,,,,,,,,,,,,,,,
,,,,51.02411934876454,0.32358453958216804,,,,,129.1494006279051,0.10887642909718309,,,,,,,,,,,,,,,,,,
,,,,54.89170753090022,0.31775008005811956,,,,,117.54663608149805,0.13804872671742552,,,,,,,,,,,,,,,,,,
,,,,59.14605453124946,0.3259183233917874,,,,,109.42470089901316,0.17188859195690698,,,,,,,,,,,,,,,,,,
,,,,59.14605453124946,0.29674602577154496,,,,,97.2417981252858,0.18472440290981373,,,,,,,,,,,,,,,,,,
,,,,58.952675122142665,0.288577782437877,,,,,125.86195067308974,0.1917257543386719,,,,,,,,,,,,,,,,,,
,,,,61.65998684963763,0.29791291767635464,,,,,121.41422426363373,0.14271629433666444,,,,,,,,,,,,,,,,,,
,,,,67.07461030462758,0.31891697196292923,,,,,126.82884771862366,0.1450500781462838,,,,,,,,,,,,,,,,,,
,,,,71.90909553229716,0.2734081876753509,,,,,131.46995353718648,0.13104737528856747,,,,,,,,,,,,,,,,,,
,,,,72.29585435051074,0.2582385929128249,,,,,131.66333294629322,0.11121021290680244,,,,,,,,,,,,,,,,,,
,,,,65.91433384998687,0.25707170100801513,,,,,135.14416231021534,0.11004332100199288,,,,,,,,,,,,,,,,,,
,,,,67.65474853194793,0.2477365657695375,,,,,131.66333294629322,0.0563662933807465,,,,,,,,,,,,,,,,,,
,,,,68.42826616837506,0.24073521434067924,,,,,141.13892399252563,0.08320480719136958,,,,,,,,,,,,,,,,,,
,,,,130.50305649165256,0.2850771067234479,,,,,180.975082268523,0.1030419695731346,,,,,,,,,,,,,,,,,,
,,,,124.89505362755584,0.3107487286292614,,,,,184.64929104155192,0.07386967195289196,,,,,,,,,,,,,,,,,,
,,,,107.6842862170521,0.3154162962485001,,,,,,,,,,,,,,,,,,,,,,,,
,,,,104.39683626223679,0.2839102148186382,,,,,,,,,,,,,,,,,,,,,,,,
,,,,95.50138344332474,0.2850771067234479,,,,,,,,,,,,,,,,,,,,,,,,
,,,,96.66165989796544,0.3014135933907838,,,,,,,,,,,,,,,,,,,,,,,,
,,,,92.4073128976162,0.29324535005711583,,,,,,,,,,,,,,,,,,,,,,,,
,,,,89.11986294280088,0.2909115662474965,,,,,,,,,,,,,,,,,,,,,,,,
,,,,90.08675998833482,0.3154162962485001,,,,,,,,,,,,,,,,,,,,,,,,
,,,,89.89338057922802,0.33758724243988447,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85.445654169772,0.3247514314869777,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80.99792776031599,0.3165831881533099,,,,,,,,,,,,,,,,,,,,,,,,
,,,,84.67213653334487,0.2990798095811644,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75.0031660780057,0.3422548100591233,,,,,,,,,,,,,,,,,,,,,,,,
,,,,81.9648248058499,0.35042305339279123,,,,,,,,,,,,,,,,,,,,,,,,
,,,,78.87075426014137,0.3620919724408882,,,,,,,,,,,,,,,,,,,,,,,,
,,,,63.40040153159869,0.335253458630265,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60.30633098589014,0.3422548100591233,,,,,,,,,,,,,,,,,,,,,,,,
,,,,59.14605453124946,0.3364203505350747,,,,,,,,,,,,,,,,,,,,,,,,
,,,,48.89694584858992,0.36442575625050766,,,,,,,,,,,,,,,,,,,,,,,,
,,,,48.51018703037636,0.378428459108224,,,,,,,,,,,,,,,,,,,,,,,,
,,,,48.12342821216279,0.3947649457755599,,,,,,,,,,,,,,,,,,,,,,,,
,,,,51.41087816697811,0.413435216252515,,,,,,,,,,,,,,,,,,,,,,,,
,,,,58.37253689482232,0.40760075672846663,,,,,,,,,,,,,,,,,,,,,,,,
,,,,56.632122212861276,0.3889304862515113,,,,,,,,,,,,,,,,,,,,,,,,
,,,,58.952675122142665,0.37026021577455603,,,,,,,,,,,,,,,,,,,,,,,,
,,,,62.43350448606478,0.37959535101303366,,,,,,,,,,,,,,,,,,,,,,,,
,,,,39.808113620571106,0.42627102720542176,,,,,,,,,,,,,,,,,,,,,,,,
,,,,37.4875607112897,0.4332723786342799,,,,,,,,,,,,,,,,,,,,,,,,
,,,,37.10080189307614,0.45310954101604495,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35.94052543843543,0.46244467625452246,,,,,,,,,,,,,,,,,,,,,,,,
,,,,34.58686957468795,0.47411359530261954,,,,,,,,,,,,,,,,,,,,,,,,
,,,,26.65831380130983,0.46244467625452246,,,,,,,,,,,,,,,,,,,,,,,,
,,,,18.536378618824926,0.43677305434870906,,,,,,,,,,,,,,,,,,,,,,,,
,,,,18.92313743703849,0.4087676486332762,,,,,,,,,,,,,,,,,,,,,,,,
,,,,17.182722755077435,0.3924311619659404,,,,,,,,,,,,,,,,,,,,,,,,
,,,,23.951002073814855,0.40993454053808587,,,,,,,,,,,,,,,,,,,,,,,,
,,,,11.7680993000875,0.45310954101604495,,,,,,,,,,,,,,,,,,,,,,,,
,,,,19.309896255252056,0.5067865686372911,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25.69141675577591,0.5371257581623433,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32.84645489272691,0.5546291367344888,,,,,,,,,,,,,,,,,,,,,,,,
,,,,34.58686957468795,0.5161217038757687,,,,,,,,,,,,,,,,,,,,,,,,
