coalescence,,bouncing,,separation,
X,Y,X,Y,X,Y
0.49538933254010153,0.4185267601766469,0.9284259661808125,0.8438465322746721,22.706679175342657,0.6098294167448458
0.5551678374482325,0.39137473399995415,0.6584216186531826,0.7081121433311213,17.9530009381507,0.5082345605564835
1.7965013843443245,0.21032308994805837,0.6438345193693813,0.5927281879962474,18.786467748209503,0.1009570281216392
0.5314280484177303,0.20359300276868864,2.649989703224035,0.46141569228657064,20.11990023568176,0.14840800402718346
1.853991716815779,0.1650716197972678,0.8769420863556299,0.4366090428574696,20.675068073129992,0.03978559824268357
0.5811957989154077,0.09725590920531768,7.251504473377112,0.35939752419742343,24.41394183465666,0.11427705191863258
3.1024758025764836,0.04058073816442809,2.564183236848729,0.2826865432578999,25.79828615884493,0.06444065624785478
6.450930142095514,0.0268545637599249,2.363682127085097,0.19672276502757247,27.643697229023182,0.16164222135780149
5.506772990412559,0.05857149394778394,3.622749010365421,0.15594181177493538,29.163901791639027,0.18646031164908583
6.8367732192298,0.07887330389218117,4.9510331098551585,0.16266903873875926,29.60609111502643,0.18417785964350264
7.5935862526600015,0.06526439832505782,5.322003066151067,0.09704139303937942,32.63620346429307,0.15236654234263092
7.724870146214217,0.10371999633892404,3.7394458046358388,0.0790134544539276,31.618252751527358,0.10037640436583295
6.405452714916597,0.16712811477472933,7.487758277463792,0.22816511452303034,32.470310962634144,0.3401568542205341
6.787291490286707,0.18747282795231446,9.726448985195526,0.4362086126810515,31.71950438185022,0.4012768002196645
7.295837814337689,0.21007425119557,5.944099947372036,0.5178277234972427,25.02717204768551,0.46492803697686647
6.862801180696978,0.2847544790975447,12.000892387250301,0.42705592293435235,23.708612681051648,0.5351234469029585
8.637850948447474,0.3253981420039813,8.43906596801135,0.7530089467542274,25.98477221243393,0.5395453401368326
9.140962862961354,0.3050133858087545,16.072981259867746,0.6372789053383061,26.937796032309002,0.577963755348603
10.91858682470311,0.36601892318605134,19.74921630094044,0.7162980802233255,30.674095599844406,0.6320933345536919
11.671681577923716,0.32299842116101873,25.950735647438393,0.7703161110221265,35.18150927853924,0.7857355330297691
12.879264581378857,0.37497997849117903,41.88213623778689,0.7876947806786718,40.883062947623735,0.38502505548818156
14.420062695924768,0.06269306454934442,,,43.850536576436404,0.35774145939638
14.477267006841638,0.015179163901791526,,,,
15.87047799922202,0.03547811363064324,,,,
19.35565064183237,0.10319371667848876,,,,
19.488650664714093,0.15522389767292866,,,,
16.120746859483333,0.5151047982975996,,,,
20.543212136466607,0.4968051392352927,,,,
23.561597601995288,0.3722341715671692,,,,
25.389275335789307,0.3291650458778572,,,,
26.14666041232867,0.3200810013042583,,,,
23.662849232318152,0.17313456742100086,,,,
19.34792805985859,0.042108093265908364,,,,
20.421366954213667,0.03300974761458009,,,,
20.291513168432374,0.005866302084525099,,,,
19.788115232363914,0.023988627782989713,,,,
28.087030638628924,0.1684094913392672,,,,
28.090462897283935,0.1955586573004141,,,,
31.578781776994724,0.2881609958126444,,,,
31.82704848637394,0.2519506670022652,,,,
33.22512184518226,0.31071093517607484,,,,
34.47246184472462,0.177170331556186,,,,
41.50458778573554,0.3012865249525204,,,,
30.20330412099856,0.4081327368830514,,,,
29.758254582065312,0.38779088392101213,,,,
27.430611170857837,0.47613150126993553,,,,
29.263151271079785,0.4715236940255817,,,,
25.148731208383865,0.42646099810081695,,,,
