coalescence,,bouncing,,separation,
X,Y,X,Y,X,Y
0.6082725060827254,0.021651856553474902,1.5815085158150843,0.9802205649000316,21.83698296836982,0.49931767692795925
1.1557177615571774,0.030276102824499995,0.7299270072992705,0.8542446842272293,28.041362530413622,0.6637258013329101
0.6690997566909989,0.04773087908600426,1.3381995133819942,0.6780783878133925,27.493917274939164,0.5594493811488416
1.0340632603406323,0.0802919708029195,0.6082725060827254,0.7542605522056489,26.703163017031628,0.49868295779117733
0.7299270072992705,0.1912012059663596,0.6082725060827254,0.7694779435099968,27.73722627737225,0.47246112345287206
0.790754257907544,0.2368454458901934,0.6082725060827254,0.6694779435099967,43.491484184914825,0.5704062202475404
0.7299270072992705,0.38250555379244666,0.9124087591240873,0.6498730561726435,43.5523114355231,0.36387654712789586
1.3381995133819942,0.33894795303078373,0.8515815085158156,0.6303157727705488,42.09245742092456,0.13363218026023493
0.6690997566909989,0.4825134877816565,1.1557177615571774,0.6150587115201521,42.63990267639901,0.02486512218343373
0.7299270072992705,0.4542446842272293,1.1557177615571774,0.588971754998413,30.900243309002427,0.05900507775309394
6.508515815085158,0.06653443351317034,1.9464720194647196,0.5540860044430338,30.596107055961063,0.06556648682957777
7.238442822384428,0.12513487781656585,3.5279805352798057,0.5756188511583623,31.26520681265206,0.10460964773087889
10.036496350364963,0.1204220882259599,2.6155717761557167,0.684433513170422,30.717761557177603,0.21989844493811483
9.184914841849146,0.21618533798794015,3.1630170316301705,0.7278403681370992,28.28467153284671,0.1463027610282448
10.21897810218978,0.20952872104093911,4.075425790754258,0.6951126626467787,29.136253041362522,0.10923516344017759
14.233576642335766,0.04161377340526795,3.2846715328467155,0.6952158045065058,28.77128953771289,0.07232624563630585
12.347931873479315,0.23751190098381447,6.2652068126520675,0.7230879086004441,22.262773722627735,0.034044747699142786
11.739659367396591,0.26585211044112966,5.656934306569342,0.640558552840368,21.593673965936734,0.06239289114566793
9.914841849148416,0.2813075214217706,9.7323600973236,0.6748095842589653,20.01216545012165,0.08216439225642636
12.530413625304131,0.38096635988575045,9.854014598540143,0.8465328467153284,15.693430656934304,0.00011900983814627786
15.024330900243303,0.46759758806728,13.990267639902676,0.789471596318629,15.815085158150847,0.05445096794668336
12.408759124087588,0.53098222786417,18.673965936739656,0.636686766105998,17.153284671532845,0.06949381148841605
16.60583941605839,0.517391304347826,22.01946472019464,0.6101634401777214,22.080291970802914,0.17319898444938098
18.85644768856447,0.44318470326880344,16.301703163017027,0.6283005395112662,23.357664233576635,0.1708584576324974
18.1265206812652,0.4193668676610599,15.63260340632603,0.6023008568708346,22.749391727493915,0.2122421453506822
17.88321167883211,0.3389638210092032,14.476885644768853,0.6372342113614724,,
18.1265206812652,0.2606712154871468,9.24574209245742,0.5900904474769912,,
17.944038929440385,0.05199936528086302,10.46228710462287,0.566018724214535,,
18.004866180048655,0.08242621390034888,6.143552311435521,0.45353855918755936,,
19.82968369829683,0.06479688987622967,4.318734793187348,0.4189939701682004,,
20.49878345498783,0.2190574420818786,3.1630170316301705,0.38436210726753384,,
21.350364963503644,0.21242462710250698,2.250608272506083,0.4431767692795936,,
21.71532846715328,0.2667248492542049,1.7031630170316294,0.5019438273563946,,
19.403892944038923,0.3496350364963502,1.3990267639902676,0.5193748016502696,,
22.141119221411188,0.39275626785147555,0.7299270072992705,0.543375119009838,,
23.236009732360095,0.3860917169152649,0.36496350364963526,0.5325531577277054,,
26.0948905109489,0.3683275150745794,1.216545012165449,0.4759203427483337,,
41.24087591240875,0.2967867343700412,0.5474452554744538,0.30209457315138044,,
,,2.128953771289538,0.24101872421453496,,
,,2.980535279805352,0.29742938749603276,,
,,3.223844282238442,0.3213106950174547,,
,,3.2846715328467155,0.17130276102824482,,
,,5.535279805352797,0.1470961599492222,,
,,4.379562043795618,0.09072516661377317,,
,,3.771289537712896,0.09950015867978401,,
,,2.4939172749391716,0.05184068549666754,,
,,2.798053527980535,0.0039749285940968715,,
,,4.379562043795618,0.008116470961599287,,
,,4.014598540145984,0.053816248809901435,,
,,3.2846715328467155,0.04956363059346214,,
,,6.386861313868611,0.3122024754046333,,
,,6.751824817518248,0.36215487146937464,,
,,7.603406326034062,0.3272611869247857,,
,,9.30656934306569,0.4139955569660423,,
,,9.97566909975669,0.4334735004760393,,
,,11.618004866180044,0.47673754363694054,,
,,11.80048661800486,0.3658441764519199,,
,,14.476885644768853,0.45027768962234205,,
