coalescence,,bouncing,,separation,
X,Y,X,Y,X,Y
20.59386962748376,0.12995594713656367,36.66417995785301,0.8854625550660791,33.73371160349156,0.568281938325991
20.674896402258735,0.03964757709251088,44.17963113214225,0.8854625550660791,32.939126457311204,0.5506607929515417
22.885707595715598,0.21806167400881038,29.576950931971272,0.5506607929515417,36.526521566299834,0.6894273127753302
26.921799360716175,0.1255506607929514,20.717152300931698,0.2533039647577091,39.27141246875732,0.568281938325991
32.14715507805906,0.04625550660792932,21.201134810474674,0.20044052863436113,41.437353996613,0.5198237885462553
36.737365431843315,0.2555066079295153,21.591892966244284,0.17621145374449332,43.51747684365863,0.5374449339207047
25.790473908616168,0.4052863436123346,23.767418306170125,0.17621145374449332,45.39633963723094,0.5374449339207047
28.065322391814558,0.4074889867841408,27.06686342523265,0.3590308370044051,50.07846746132442,0.7114537444933919
29.950719602707434,0.44052863436123324,28.452595525013205,0.36563876651982363,51.64934138518757,0.6541850220264316
34.89030346923107,0.41629955947136543,34.11924222540473,0.5176211453744491,46.360819633745905,0.41409691629955936
42.897578453847956,0.40308370044052844,41.65342539601292,0.6123348017621144,35.12031495891485,0.07929515418502175
40.28119775869487,0.17400881057268702,47.783144470521606,0.6057268722466957,38.673731097836566,0.04625550660792932
43.64685830660575,0.1916299559471364,51.07387703315672,0.7444933920704844,41.83769596445276,0.044052863436123246
49.30087180017752,0.2797356828193831,57.79648557255109,0.7356828193832597,44.99643329721253,0.015418502202642959
50.65785246374759,0.1409691629955946,65.51276117249228,0.7511013215859029,50.44265231999043,0.05286343612334776
60.067849033178504,0.22026431718061668,,,51.04730373605311,0.11013215859030823
76.29280724013438,0.2577092511013215,,,57.12126244942634,0.3215859030837003
,,,,50.40562395517391,0.36563876651982363
,,,,65.75540586899584,0.47797356828193815
,,,,64.82359795908366,0.2665198237885461
,,,,68.38354851532593,0.2665198237885461
,,,,73.2259873776839,0.2511013215859029
,,,,73.98920732072554,0.11013215859030823
,,,,78.1616505938152,0.20704845814977957
,,,,78.29625959061875,0.38766519823788537
,,,,68.72028882124557,0.46916299559471353
,,,,68.3408569888316,0.5506607929515417
,,,,69.62900845662509,0.5638766519823787
,,,,78.12767162374826,0.5352422907488985
,,,,79.93117080422341,0.6541850220264316
,,,,75.88418834368856,0.6916299559471364
,,,,74.0197012682215,0.7643171806167399
