coalescence,,bouncing,,separation,
X,Y,X,Y,X,Y
13.279301745635912,0.011210762331838708,13.778054862842897,0.5896860986547084,22.2568578553616,0.1434977578475337
14.837905236907734,0.06502242152466375,18.266832917705738,0.5269058295964125,22.132169576059848,0.10089686098654704
13.21695760598504,0.10538116591928248,17.206982543640898,0.43721973094170397,21.945137157107236,0.07623318385650224
15.024937655860352,0.16143497757847536,13.466334164588531,0.2645739910313901,22.942643391521205,0.060538116591928315
15.710723192019955,0.1659192825112108,15.024937655860352,0.23542600896860988,26.122194513715716,0.10089686098654704
16.95760598503741,0.30493273542600896,14.214463840399006,0.21076233183856496,25.93516209476309,0.07847533632287007
20.012468827930178,0.40134529147982057,13.778054862842897,0.12780269058295968,24.501246882793023,0.14798206278026915
21.19700748129676,0.4775784753363228,13.466334164588531,0.12780269058295968,29.114713216957608,0.20403587443946192
20.51122194513716,0.21748878923766823,13.40399002493766,0.11434977578475336,30.423940149625945,0.3587443946188341
23.690773067331673,0.30493273542600896,12.905236907730679,0.047085201793722,25.249376558603498,0.5269058295964125
24.563591022443898,0.2713004484304933,23.815461346633423,0.5089686098654709,23.441396508728186,0.57847533632287
22.69326683291771,0.18385650224215255,22.00748129675811,0.5381165919282511,22.88029925187033,0.6188340807174888
21.19700748129676,0.08071748878923768,21.13466334164589,0.5448430493273543,25.56109725685786,0.6390134529147982
22.381546134663342,0.020179372197309364,23.37905236907731,0.6883408071748878,26.74563591022444,0.600896860986547
22.2568578553616,0.08071748878923768,22.88029925187033,0.6614349775784752,30.610972568578557,0.6255605381165918
23.25436408977556,0.08520179372197312,26.68329177057357,0.7040358744394618,30.423940149625945,0.6793721973094169
24.127182044887785,0.16816143497757852,32.48129675810473,0.811659192825112,29.301745635910233,0.5022421524663676
26.68329177057357,0.25336322869955163,34.60099750623442,0.7421524663677129,31.172069825436413,0.44618834080717484
24.750623441396517,0.37443946188340804,31.109725685785545,0.6838565022421523,33.47880299251871,0.5381165919282511
24.002493765586035,0.47085201793721965,39.58852867830424,0.7466367713004484,33.10473815461347,0.5672645739910314
24.68827930174564,0.5807174887892377,,,33.29177057356608,0.7309417040358743
26.74563591022444,0.4304932735426009,,,33.47880299251871,0.226457399103139
29.177057356608483,0.3228699551569507,,,32.10723192019951,0.17040358744394624
29.800498753117207,0.5381165919282511,,,31.04738154613467,0.056053811659192876
33.47880299251871,0.43721973094170397,,,34.226932668329184,0.3587443946188341
37.90523690773068,0.4147982062780269,,,33.29177057356608,0.03811659192825112
35.16209476309227,0.31390134529147984,,,34.289276807980045,0.047085201793722
35.037406483790534,0.27802690582959644,,,35.47381546134663,0.07623318385650224
31.296758104738164,0.25336322869955163,,,38.59102244389028,0.05381165919282527
29.73815461346634,0.22421524663677128,,,37.406483790523694,0.04932735426008983
37.718204488778056,0.16816143497757852,,,37.78054862842893,0.024663677130044803
